105/06/01,20000,14400,0.72,0.72,0.72,0.72,-0.13,1
105/06/02,2000,1560,0.78,0.78,0.78,0.78,+0.06,1
105/06/03,2000,1680,0.84,0.84,0.84,0.84,+0.06,1
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,40000,32000,0.80,0.80,0.80,0.80,-0.04,4
105/06/13,15000,12750,0.85,0.85,0.85,0.85,+0.05,2
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,5000,4000,0.80,0.80,0.80,0.80,+0.02,1
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,13000,11190,0.93,0.93,0.84,0.84,+0.05,2
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,1000,820,0.82,0.82,0.82,0.82,+0.01,1
105/07/04,2000,1480,0.73,0.75,0.73,0.75,-0.07,2
105/07/05,3000,2540,0.86,0.86,0.84,0.84,+0.09,2
105/07/06,5000,5140,1.02,1.04,1.02,1.04,+0.20,3
105/07/07,0,0,---,---,---,---,---,0
105/07/11,2000,1960,0.98,0.98,0.98,0.98,-0.06,1
105/07/12,0,0,---,---,---,---,---,0
105/07/13,40000,38800,0.97,0.97,0.97,0.97,-0.01,2
105/07/14,1000,910,0.91,0.91,0.91,0.91,-0.06,1
105/07/15,5000,4200,0.84,0.84,0.84,0.84,-0.07,1
105/07/18,0,0,---,---,---,---,---,0
