105/06/01,35000,61700,1.78,1.78,1.76,1.76,0.00,2
105/06/02,30000,49800,1.66,1.66,1.66,1.66,-0.10,1
105/06/03,10000,14700,1.47,1.47,1.47,1.47,-0.19,1
105/06/04,5000,7350,1.47,1.47,1.47,1.47,0.00,1
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,10000,13100,1.31,1.31,1.31,1.31,-0.06,1
105/06/15,40000,57300,1.35,1.46,1.35,1.46,+0.15,2
105/06/16,30000,41700,1.39,1.39,1.39,1.39,-0.07,1
105/06/17,5000,7500,1.50,1.50,1.50,1.50,+0.11,1
105/06/20,0,0,---,---,---,---,---,0
105/06/21,6000,9180,1.53,1.53,1.53,1.53,+0.17,1
105/06/22,11000,14900,1.35,1.36,1.35,1.36,-0.17,2
105/06/23,5000,6600,1.32,1.32,1.32,1.32,-0.04,1
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,275000,286040,1.00,1.08,1.00,1.08,+0.09,6
105/07/01,280000,302450,1.08,1.09,1.08,1.09,+0.01,4
105/07/04,20000,19400,0.97,0.97,0.97,0.97,-0.12,2
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,10000,8800,0.88,0.88,0.88,0.88,-0.02,1
105/07/14,307000,306000,0.90,1.00,0.90,1.00,+0.12,2
105/07/15,297000,305910,1.03,1.03,1.03,1.03,+0.03,1
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,20000,16200,0.81,0.81,0.81,0.81,-0.02,2
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/29,0,0,---,---,---,---,---,0
105/08/01,0,0,---,---,---,---,---,0
105/08/02,0,0,---,---,---,---,---,0
105/08/03,30000,9900,0.33,0.33,0.33,0.33,+0.07,1
105/08/04,40000,16800,0.40,0.48,0.40,0.48,+0.15,2
105/08/05,0,0,---,---,---,---,---,0
105/08/09,0,0,---,---,---,---,---,0
105/08/10,0,0,---,---,---,---,---,0
105/08/11,0,0,---,---,---,---,---,0
