105/06/01,88000,103740,1.18,1.18,1.17,1.17,-0.07,3
105/06/02,30000,37500,1.25,1.25,1.25,1.25,+0.08,1
105/06/03,77000,99030,1.29,1.29,1.28,1.28,+0.03,2
105/06/04,267000,349830,1.29,1.35,1.29,1.35,+0.07,7
105/06/06,160000,208260,1.29,1.32,1.29,1.32,-0.03,4
105/06/07,10000,13000,1.30,1.30,1.30,1.30,-0.02,1
105/06/08,0,0,---,---,---,---,---,0
105/06/13,52000,70740,1.37,1.37,1.36,1.36,+0.06,2
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,60000,94800,1.57,1.59,1.57,1.59,+0.08,2
105/06/28,3000,4650,1.55,1.55,1.55,1.55,-0.04,1
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,30000,38000,1.27,1.27,1.26,1.26,-0.04,3
105/07/22,30000,39300,1.31,1.31,1.31,1.31,+0.05,1
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
