105/06/01,0,0,--,--,--,--,,0
105/06/02,0,0,--,--,--,--,,0
105/06/03,0,0,--,--,--,--,,0
105/06/04,0,0,--,--,--,--,,0
105/06/06,0,0,--,--,--,--,,0
105/06/07,0,0,--,--,--,--,,0
105/06/08,0,0,--,--,--,--,,0
105/06/13,160000,336780,2.08,2.18,2.08,2.18,X,9
105/06/14,13000,28150,2.17,2.17,2.15,2.15,-0.03,2
105/06/15,0,0,--,--,--,--,,0
105/06/16,12000,26330,2.19,2.20,2.19,2.19,X,3
105/06/17,0,0,--,--,--,--,,0
105/06/20,24000,48240,2.01,2.01,2.01,2.01,X,1
105/06/21,5000,10050,2.01,2.01,2.01,2.01,,1
105/06/22,25000,49350,1.98,1.98,1.97,1.97,-0.04,2
105/06/23,15000,29860,1.98,2.00,1.98,2.00,0.03,2
105/06/24,44000,96760,1.95,2.29,1.95,2.23,0.23,10
105/06/27,17000,36830,2.17,2.19,2.13,2.13,-0.10,3
105/06/28,7000,14980,2.14,2.14,2.14,2.14,0.01,2
105/06/29,15000,30150,2.01,2.01,2.01,2.01,-0.13,1
105/06/30,140000,271200,1.94,1.94,1.93,1.93,-0.08,7
105/07/01,230000,429100,1.90,1.90,1.84,1.84,-0.09,8
105/07/04,122000,221280,1.80,1.83,1.79,1.83,-0.01,4
105/07/05,2000,3760,1.88,1.88,1.88,1.88,0.05,1
105/07/06,480000,934100,1.94,1.96,1.93,1.96,0.08,10
105/07/07,0,0,--,--,--,--,,0
105/07/11,199000,344270,1.73,1.73,1.73,1.73,X,1
105/07/12,30000,50100,1.67,1.67,1.67,1.67,-0.06,1
105/07/13,80000,134000,1.68,1.69,1.66,1.66,-0.01,3
105/07/14,0,0,--,--,--,--,,0
105/07/15,2000,3080,1.54,1.54,1.54,1.54,X,1
105/07/18,92000,134700,1.48,1.48,1.45,1.46,-0.08,4
105/07/19,2000,2840,1.42,1.42,1.42,1.42,-0.04,1
105/07/20,50000,70000,1.40,1.40,1.40,1.40,-0.02,1
105/07/21,2000,2600,1.30,1.30,1.30,1.30,-0.10,1
105/07/22,50000,68000,1.36,1.36,1.36,1.36,0.06,1
105/07/25,22000,31860,1.43,1.45,1.43,1.45,0.09,2
105/07/26,80000,109100,1.37,1.37,1.36,1.36,-0.09,3
105/07/27,22000,28440,1.31,1.31,1.27,1.28,-0.08,3
105/07/28,354000,461960,1.35,1.35,1.28,1.30,0.02,8
105/07/29,180000,239300,1.33,1.35,1.30,1.35,0.05,5
105/08/01,424000,539640,1.32,1.32,1.26,1.26,-0.09,9
105/08/02,0,0,--,--,--,--,,0
105/08/03,290000,397300,1.40,1.40,1.32,1.33,X,10
105/08/04,190000,255300,1.32,1.38,1.31,1.31,-0.02,7
105/08/05,20000,24800,1.24,1.24,1.24,1.24,-0.07,1
