105/06/01,302000,364920,1.20,1.22,1.20,1.22,0.03,5
105/06/02,290000,362700,1.25,1.28,1.23,1.23,0.01,4
105/06/03,230000,287000,1.26,1.26,1.24,1.24,0.01,5
105/06/04,0,0,--,--,--,--,,0
105/06/06,245000,297650,1.23,1.23,1.19,1.23,X,8
105/06/07,45000,59850,1.32,1.34,1.32,1.34,0.11,3
105/06/08,0,0,--,--,--,--,,0
105/06/13,438000,517340,1.22,1.22,1.17,1.17,X,11
105/06/14,265000,317900,1.19,1.22,1.18,1.22,0.05,8
105/06/15,63000,78590,1.19,1.26,1.19,1.26,0.04,5
105/06/16,211000,245450,1.21,1.21,1.12,1.12,-0.14,11
105/06/17,291000,362710,1.24,1.26,1.23,1.24,0.12,11
105/06/20,0,0,--,--,--,--,,0
105/06/21,0,0,--,--,--,--,,0
105/06/22,0,0,--,--,--,--,,0
105/06/23,0,0,--,--,--,--,,0
105/06/24,205000,228200,1.36,1.36,1.00,1.03,X,6
105/06/27,135000,151500,1.12,1.16,1.10,1.16,0.13,6
105/06/28,0,0,--,--,--,--,,0
105/06/29,5000,6360,1.28,1.28,1.27,1.27,X,2
105/06/30,21000,27890,1.29,1.33,1.29,1.33,0.06,2
105/07/01,11000,15720,1.42,1.44,1.42,1.44,0.11,2
105/07/04,0,0,--,--,--,--,,0
105/07/05,35000,49900,1.40,1.43,1.40,1.43,X,2
105/07/06,43000,56710,1.34,1.34,1.27,1.27,-0.16,2
105/07/07,13000,17670,1.35,1.36,1.35,1.36,0.09,2
105/07/11,1000,1530,1.53,1.53,1.53,1.53,0.17,1
105/07/12,0,0,--,--,--,--,,0
105/07/13,3000,4770,1.59,1.59,1.59,1.59,X,1
105/07/14,0,0,--,--,--,--,,0
105/07/15,0,0,--,--,--,--,,0
105/07/18,0,0,--,--,--,--,,0
105/07/19,0,0,--,--,--,--,,0
105/07/20,5672000,9389250,1.63,1.70,1.62,1.62,X,100
105/07/21,140000,253800,1.81,1.82,1.81,1.82,0.20,7
105/07/22,3000,5400,1.80,1.80,1.80,1.80,-0.02,1
105/07/25,0,0,--,--,--,--,,0
105/07/26,10000,17900,1.79,1.79,1.79,1.79,X,1
105/07/27,0,0,--,--,--,--,,0
105/07/28,40000,72000,1.80,1.80,1.80,1.80,X,4
105/07/29,10000,18000,1.80,1.80,1.80,1.80,,1
105/08/01,9000,16920,1.88,1.88,1.88,1.88,0.08,1
105/08/02,0,0,--,--,--,--,,0
105/08/03,0,0,--,--,--,--,,0
105/08/04,26000,47580,1.83,1.83,1.83,1.83,X,1
105/08/05,53000,100110,1.87,1.91,1.87,1.91,0.08,2
105/08/08,30000,59200,1.98,1.99,1.95,1.95,0.04,3
105/08/09,0,0,--,--,--,--,,0
105/08/10,10000,20100,2.01,2.01,2.01,2.01,X,1
105/08/11,176000,334220,2.00,2.00,1.87,1.93,-0.08,12
105/08/12,10000,19900,1.99,1.99,1.99,1.99,0.06,1
