105/06/01,470000,47450,0.12,0.12,0.10,0.10,-0.04,9
105/06/02,344000,25780,0.08,0.08,0.07,0.07,-0.03,36
105/06/03,105000,5450,0.06,0.06,0.05,0.05,-0.02,4
105/06/04,49000,2450,0.05,0.05,0.05,0.05,0.00,1
105/06/06,150000,5300,0.04,0.04,0.03,0.03,-0.02,11
105/06/07,471000,18840,0.04,0.04,0.04,0.04,+0.01,50
105/06/08,150000,4600,0.03,0.04,0.03,0.04,0.00,15
105/06/13,370000,9400,0.02,0.03,0.02,0.03,-0.01,36
105/06/14,510000,15300,0.03,0.03,0.03,0.03,0.00,40
105/06/15,20000,500,0.02,0.03,0.02,0.03,0.00,2
105/06/16,10000,300,0.03,0.03,0.03,0.03,0.00,1
105/06/17,0,0,---,---,---,---,---,0
105/06/20,260000,8000,0.04,0.04,0.03,0.03,0.00,3
105/06/21,375000,11250,0.03,0.03,0.03,0.03,0.00,3
105/06/22,60000,1800,0.03,0.03,0.03,0.03,0.00,2
105/06/23,226000,6780,0.03,0.03,0.03,0.03,0.00,5
105/06/24,348000,6960,0.02,0.02,0.02,0.02,-0.01,20
105/06/27,0,0,---,---,---,---,---,0
105/06/28,58000,1160,0.02,0.02,0.02,0.02,0.00,2
105/06/29,5000,100,0.02,0.02,0.02,0.02,0.00,1
105/06/30,510000,15310,0.03,0.04,0.03,0.04,+0.02,17
105/07/01,0,0,---,---,---,---,---,0
105/07/04,132000,2640,0.02,0.02,0.02,0.02,-0.02,3
105/07/05,0,0,---,---,---,---,---,0
105/07/06,40000,800,0.02,0.02,0.02,0.02,0.00,4
105/07/07,10000,200,0.02,0.02,0.02,0.02,0.00,1
105/07/11,0,0,---,---,---,---,---,0
105/07/12,20000,400,0.02,0.02,0.02,0.02,0.00,1
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,4000,80,0.02,0.02,0.02,0.02,0.00,1
105/07/19,50000,500,0.01,0.01,0.01,0.01,-0.01,1
105/07/20,140000,1400,0.01,0.01,0.01,0.01,0.00,3
105/07/21,10000,200,0.02,0.02,0.02,0.02,+0.01,10
