105/06/01,9113,444501,48.80,48.80,48.75,48.75,0.00,5
105/06/02,8000,383400,48.00,48.00,47.80,47.80,-0.95,2
105/06/03,0,0,---,---,---,---,---,0
105/06/04,12000,581750,48.15,48.60,48.15,48.60,+0.10,4
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,1000,48500,48.50,48.50,48.50,48.50,-0.50,1
105/06/23,0,0,---,---,---,---,---,0
105/06/24,2000,97000,48.50,48.50,48.50,48.50,-0.30,2
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,1000,49000,49.00,49.00,49.00,49.00,+0.50,1
