105/06/01,1000,990,0.99,0.99,0.99,0.99,-0.02,1
105/06/02,31000,29450,0.95,0.95,0.95,0.95,-0.04,2
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,300000,271000,0.92,0.92,0.89,0.90,-0.01,3
105/06/08,200000,170000,0.85,0.85,0.85,0.85,-0.05,1
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,155000,131700,0.84,0.86,0.84,0.86,+0.06,2
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,75000,64500,0.86,0.86,0.86,0.86,-0.02,1
105/06/22,35000,29750,0.85,0.85,0.85,0.85,-0.01,1
105/06/23,0,0,---,---,---,---,---,0
105/06/24,65000,59400,0.91,0.92,0.90,0.90,+0.05,3
105/06/27,10000,8800,0.88,0.88,0.88,0.88,-0.02,1
105/06/28,35000,31400,0.88,0.90,0.88,0.90,+0.02,2
105/06/29,150000,127500,0.85,0.85,0.85,0.85,-0.05,1
105/06/30,10000,8500,0.85,0.85,0.85,0.85,0.00,1
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
