105/06/01,26000,194050,7.40,7.65,7.40,7.60,0.30,5
105/06/02,7000,52000,7.50,7.50,7.40,7.40,-0.20,2
105/06/03,3000,22650,7.55,7.55,7.55,7.55,0.15,1
105/06/04,5000,37750,7.55,7.55,7.55,7.55,,1
105/06/06,7000,54100,7.80,7.80,7.70,7.70,0.15,4
105/06/07,13000,101850,7.85,7.85,7.80,7.85,0.15,7
105/06/08,7000,56600,8.10,8.10,8.05,8.10,0.25,4
105/06/13,0,0,--,--,--,--,,0
105/06/14,6000,45900,7.65,7.65,7.65,7.65,X,1
105/06/15,0,0,--,--,--,--,,0
105/06/16,0,0,--,--,--,--,,0
105/06/17,0,0,--,--,--,--,,0
105/06/20,1000,7550,7.55,7.55,7.55,7.55,X,1
105/06/21,35000,273000,7.80,7.80,7.80,7.80,0.25,2
105/06/22,0,0,--,--,--,--,,0
105/06/23,0,0,--,--,--,--,,0
105/06/24,6000,42600,7.10,7.10,7.10,7.10,X,2
105/06/27,5000,35750,7.15,7.15,7.15,7.15,0.05,1
105/06/28,2000,14500,7.25,7.25,7.25,7.25,0.10,2
105/06/29,0,0,--,--,--,--,,0
105/06/30,0,0,--,--,--,--,,0
105/07/01,25000,194800,7.65,7.90,7.65,7.90,X,6
105/07/04,0,0,--,--,--,--,,0
105/07/05,0,0,--,--,--,--,,0
105/07/06,1000,7350,7.35,7.35,7.35,7.35,X,1
105/07/07,0,0,--,--,--,--,,0
105/07/11,0,0,--,--,--,--,,0
105/07/12,74000,604450,8.05,8.30,8.05,8.20,X,10
105/07/13,104000,881100,8.50,8.50,8.40,8.45,0.25,7
105/07/14,2000,16900,8.45,8.45,8.45,8.45,,2
105/07/15,53000,465150,8.80,8.80,8.75,8.75,0.30,3
105/07/18,140000,1264800,9.05,9.15,9.00,9.00,0.25,8
105/07/19,0,0,--,--,--,--,,0
105/07/20,1000,9100,9.10,9.10,9.10,9.10,X,1
105/07/21,44000,420250,9.50,9.60,9.45,9.45,0.35,15
105/07/22,1000,9350,9.35,9.35,9.35,9.35,-0.10,1
105/07/25,1000,9200,9.20,9.20,9.20,9.20,-0.15,1
105/07/26,0,0,--,--,--,--,,0
105/07/27,0,0,--,--,--,--,,0
105/07/28,0,0,--,--,--,--,,0
