105/06/01,145000,55100,0.38,0.38,0.38,0.38,0.00,1
105/06/02,145000,53200,0.37,0.37,0.36,0.36,-0.02,2
105/06/03,10000,3400,0.34,0.34,0.34,0.34,-0.02,1
105/06/04,10000,3300,0.33,0.33,0.33,0.33,-0.01,1
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,7000,2030,0.29,0.29,0.29,0.29,+0.06,3
105/06/30,7000,2030,0.29,0.29,0.29,0.29,0.00,1
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,70000,21300,0.30,0.33,0.30,0.33,+0.10,2
105/07/13,70000,24700,0.35,0.37,0.35,0.37,+0.04,2
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,180000,77800,0.44,0.44,0.41,0.41,+0.07,3
