105/06/01,320000,164490,0.48,0.55,0.48,0.55,+0.13,4
105/06/02,320000,163670,0.53,0.53,0.47,0.51,-0.04,5
105/06/03,20000,8800,0.44,0.44,0.44,0.44,-0.07,1
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,88000,46250,0.40,0.62,0.40,0.62,+0.27,5
105/06/20,184000,116140,0.59,0.66,0.59,0.63,+0.01,7
105/06/21,66000,42900,0.63,0.67,0.63,0.67,+0.04,2
105/06/22,286000,208480,0.74,0.76,0.68,0.68,+0.01,14
105/06/23,216000,129580,0.63,0.63,0.57,0.57,-0.11,3
105/06/24,0,0,---,---,---,---,---,0
105/06/27,106000,47700,0.45,0.45,0.45,0.45,+0.07,3
