105/06/01,1140000,10156960,8.85,8.85,8.75,8.75,-0.10,3
105/06/02,0,0,--,--,--,--,,0
105/06/03,0,0,--,--,--,--,,0
105/06/04,0,0,--,--,--,--,,0
105/06/06,0,0,--,--,--,--,,0
105/06/07,2000,17600,8.80,8.80,8.80,8.80,X,1
105/06/08,14000,124550,8.85,9.00,8.85,8.90,0.10,7
105/06/13,45000,362000,8.00,8.20,7.90,7.90,-1.00,17
105/06/14,26000,209150,8.05,8.10,8.00,8.10,0.20,8
105/06/15,16000,128300,7.95,8.05,7.95,8.05,-0.05,3
105/06/16,6000,47850,7.95,8.05,7.95,7.95,-0.10,5
105/06/17,25000,200000,8.00,8.00,8.00,8.00,0.05,2
105/06/20,0,0,--,--,--,--,,0
105/06/21,0,0,--,--,--,--,,0
105/06/22,5000,40750,8.15,8.15,8.15,8.15,X,2
105/06/23,130000,1065950,8.15,8.20,8.15,8.20,0.05,5
105/06/24,43000,345200,8.20,8.20,7.80,7.80,-0.40,8
105/06/27,111000,857450,7.70,7.95,7.70,7.95,0.15,4
105/06/28,3000,24800,8.20,8.30,8.20,8.30,0.35,3
105/06/29,11000,91300,8.30,8.30,8.30,8.30,,3
105/06/30,15000,126150,8.45,8.45,8.40,8.40,0.10,5
105/07/01,24000,204300,8.50,8.55,8.50,8.50,0.10,4
105/07/04,0,0,--,--,--,--,,0
105/07/05,21000,180600,8.60,8.60,8.60,8.60,X,2
105/07/06,0,0,--,--,--,--,,0
105/07/07,51000,433600,8.60,8.60,8.50,8.50,X,2
105/07/11,4000,35600,8.90,8.90,8.90,8.90,0.40,2
105/07/12,36000,331400,9.10,9.30,9.10,9.25,0.35,6
105/07/13,8000,74550,9.25,9.40,9.25,9.40,0.15,4
105/07/14,5000,47000,9.45,9.45,9.35,9.35,-0.05,4
105/07/15,7000,66200,9.45,9.50,9.45,9.50,0.15,3
105/07/18,27000,265700,9.80,9.85,9.80,9.80,0.30,7
105/07/19,9000,89600,9.85,10.00,9.85,10.00,0.20,4
105/07/20,205000,2039900,10.00,10.00,9.95,9.95,-0.05,11
105/07/21,10000,98500,9.85,9.85,9.85,9.85,-0.10,2
105/07/22,31000,303900,9.85,9.85,9.80,9.80,-0.05,3
105/07/25,0,0,--,--,--,--,,0
105/07/26,68000,673200,9.90,9.90,9.90,9.90,X,2
105/07/27,211000,2131300,10.10,10.20,10.10,10.10,0.20,10
