105/06/01,30000,40800,1.41,1.41,1.27,1.27,-0.03,3
105/06/02,20000,27700,1.31,1.46,1.31,1.46,0.19,2
105/06/03,10000,14200,1.42,1.42,1.42,1.42,-0.04,1
105/06/04,0,0,--,--,--,--,,0
105/06/06,10000,15600,1.56,1.56,1.56,1.56,X,1
105/06/07,10000,14600,1.46,1.46,1.46,1.46,-0.10,1
105/06/08,0,0,--,--,--,--,,0
105/06/13,0,0,--,--,--,--,,0
105/06/14,0,0,--,--,--,--,,0
105/06/15,0,0,--,--,--,--,,0
105/06/16,20000,30200,1.49,1.53,1.49,1.53,X,2
105/06/17,20000,26300,1.33,1.33,1.30,1.30,-0.23,2
105/06/20,0,0,--,--,--,--,,0
105/06/21,20000,24000,1.20,1.20,1.20,1.20,X,2
105/06/22,20000,21000,1.05,1.05,1.05,1.05,-0.15,2
105/06/23,0,0,--,--,--,--,,0
