105/06/01,288000,249780,0.85,0.88,0.85,0.88,+0.04,6
105/06/02,288000,218320,0.78,0.78,0.75,0.76,-0.12,6
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,2774000,1908300,0.66,0.70,0.66,0.69,+0.04,17
105/06/08,2724000,1735300,0.66,0.66,0.62,0.63,-0.06,15
105/06/13,0,0,---,---,---,---,---,0
105/06/14,30000,17700,0.59,0.59,0.59,0.59,-0.04,1
105/06/15,0,0,---,---,---,---,---,0
105/06/16,120000,71800,0.60,0.60,0.59,0.59,-0.02,2
105/06/17,100000,58000,0.58,0.58,0.58,0.58,-0.01,1
105/06/20,0,0,---,---,---,---,---,0
105/06/21,257000,162900,0.60,0.65,0.60,0.65,+0.08,3
105/06/22,247000,153340,0.63,0.63,0.62,0.62,-0.03,3
105/06/23,40000,25400,0.66,0.66,0.60,0.60,-0.02,3
105/06/24,0,0,---,---,---,---,---,0
105/06/27,20000,9200,0.46,0.46,0.46,0.46,-0.05,1
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,250000,105000,0.42,0.42,0.42,0.42,+0.01,2
105/07/01,250000,103300,0.41,0.42,0.41,0.42,0.00,3
105/07/04,10000,4600,0.46,0.46,0.46,0.46,+0.04,1
105/07/05,40000,16400,0.41,0.41,0.41,0.41,-0.05,1
105/07/06,20000,7600,0.38,0.38,0.38,0.38,-0.03,1
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,990000,490760,0.47,0.54,0.47,0.54,+0.11,7
105/07/13,988000,473120,0.50,0.50,0.46,0.49,-0.05,13
105/07/14,1000,530,0.53,0.53,0.53,0.53,+0.04,1
105/07/15,0,0,---,---,---,---,---,0
105/07/18,1000,530,0.53,0.53,0.53,0.53,+0.03,1
105/07/19,1000,560,0.56,0.56,0.56,0.56,+0.03,1
105/07/20,224000,121930,0.55,0.56,0.51,0.52,-0.04,12
105/07/21,199000,109450,0.55,0.55,0.55,0.55,+0.03,3
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/29,0,0,---,---,---,---,---,0
105/08/01,119000,72590,0.61,0.61,0.61,0.61,+0.05,1
105/08/02,119000,65450,0.55,0.55,0.55,0.55,-0.06,1
105/08/03,0,0,---,---,---,---,---,0
105/08/04,318000,184780,0.58,0.59,0.58,0.59,+0.04,2
105/08/05,318000,181600,0.57,0.58,0.57,0.58,-0.01,3
105/08/09,0,0,---,---,---,---,---,0
105/08/10,0,0,---,---,---,---,---,0
105/08/11,120000,50400,0.42,0.42,0.42,0.42,+0.03,3
