105/06/01,0,0,--,--,--,--,,0
105/06/02,0,0,--,--,--,--,,0
105/06/03,1000,1890,1.89,1.89,1.89,1.89,X,1
105/06/04,0,0,--,--,--,--,,0
105/06/06,29000,44950,1.55,1.55,1.55,1.55,X,1
105/06/07,1000,1580,1.58,1.58,1.58,1.58,0.03,1
105/06/08,3000,4710,1.60,1.60,1.51,1.51,-0.07,2
105/06/13,7000,11800,1.65,1.70,1.65,1.70,0.19,2
105/06/14,0,0,--,--,--,--,,0
105/06/15,0,0,--,--,--,--,,0
105/06/16,80000,123200,1.54,1.54,1.54,1.54,X,1
105/06/17,172000,262260,1.51,1.53,1.51,1.53,-0.01,4
105/06/20,92000,137700,1.49,1.50,1.49,1.50,-0.03,5
105/06/21,5000,7050,1.41,1.41,1.41,1.41,-0.09,1
105/06/22,5000,7150,1.43,1.43,1.43,1.43,0.02,1
105/06/23,138000,205620,1.49,1.49,1.49,1.49,0.06,5
105/06/24,138000,207550,1.56,1.56,1.46,1.46,-0.03,9
105/06/27,0,0,--,--,--,--,,0
105/06/28,0,0,--,--,--,--,,0
105/06/29,0,0,--,--,--,--,,0
105/06/30,0,0,--,--,--,--,,0
105/07/01,15000,15300,1.02,1.02,1.02,1.02,X,2
105/07/04,13000,11460,0.90,0.90,0.82,0.82,-0.20,2
105/07/05,8000,7600,0.95,0.95,0.95,0.95,0.13,1
105/07/06,0,0,--,--,--,--,,0
105/07/07,0,0,--,--,--,--,,0
105/07/11,0,0,--,--,--,--,,0
105/07/12,0,0,--,--,--,--,,0
105/07/13,84000,74760,0.89,0.89,0.89,0.89,X,1
105/07/14,84000,76440,0.91,0.91,0.91,0.91,0.02,4
105/07/15,0,0,--,--,--,--,,0
105/07/18,0,0,--,--,--,--,,0
105/07/19,346000,268170,0.76,0.79,0.76,0.79,X,4
105/07/20,600000,473840,0.79,0.81,0.78,0.81,0.02,12
105/07/21,454000,348110,0.74,0.81,0.73,0.80,-0.01,15
105/07/22,210000,162200,0.77,0.81,0.77,0.81,0.01,6
105/07/25,10000,7500,0.75,0.75,0.75,0.75,-0.06,1
105/07/26,40000,30400,0.76,0.76,0.76,0.76,0.01,1
105/07/27,208000,137820,0.60,0.69,0.60,0.69,-0.07,3
105/07/28,163000,110630,0.69,0.70,0.65,0.65,-0.04,8
