105/06/07,0,0,--,--,--,--,,0
105/06/08,1000,810,0.81,0.81,0.81,0.81,X,1
105/06/13,0,0,--,--,--,--,,0
105/06/14,1000,650,0.65,0.65,0.65,0.65,X,1
105/06/15,0,0,--,--,--,--,,0
105/06/16,0,0,--,--,--,--,,0
105/06/17,0,0,--,--,--,--,,0
105/06/20,0,0,--,--,--,--,,0
105/06/21,0,0,--,--,--,--,,0
105/06/22,0,0,--,--,--,--,,0
105/06/23,0,0,--,--,--,--,,0
105/06/24,0,0,--,--,--,--,,0
105/06/27,0,0,--,--,--,--,,0
105/06/28,0,0,--,--,--,--,,0
105/06/29,0,0,--,--,--,--,,0
105/06/30,201000,140710,0.70,0.71,0.70,0.71,X,2
105/07/01,201000,146730,0.73,0.73,0.73,0.73,0.02,1
105/07/04,7000,4980,0.72,0.72,0.71,0.71,-0.02,3
105/07/05,0,0,--,--,--,--,,0
105/07/06,2000,1380,0.70,0.70,0.68,0.68,X,2
105/07/07,5000,3450,0.69,0.69,0.69,0.69,0.01,1
105/07/11,1000,710,0.71,0.71,0.71,0.71,0.02,1
105/07/12,0,0,--,--,--,--,,0
105/07/13,5000,3750,0.75,0.75,0.75,0.75,X,1
105/07/14,6000,4430,0.74,0.74,0.73,0.73,-0.02,2
105/07/15,2000,1450,0.73,0.73,0.72,0.72,-0.01,2
105/07/18,7000,4840,0.70,0.70,0.69,0.69,-0.03,3
105/07/19,1000,650,0.65,0.65,0.65,0.65,-0.04,1
105/07/20,4000,2600,0.65,0.65,0.65,0.65,,1
105/07/21,5000,3250,0.65,0.65,0.65,0.65,,1
105/07/22,0,0,--,--,--,--,,0
105/07/25,1000,600,0.60,0.60,0.60,0.60,X,1
105/07/26,0,0,--,--,--,--,,0
105/07/27,45000,24880,0.63,0.63,0.53,0.55,X,8
105/07/28,0,0,--,--,--,--,,0
105/07/29,0,0,--,--,--,--,,0
105/08/01,5000,2500,0.50,0.50,0.50,0.50,X,1
105/08/02,0,0,--,--,--,--,,0
105/08/03,0,0,--,--,--,--,,0
105/08/04,1000,460,0.46,0.46,0.46,0.46,X,1
105/08/05,0,0,--,--,--,--,,0
105/08/08,3000,1380,0.46,0.46,0.46,0.46,X,1
105/08/09,165000,79200,0.48,0.48,0.48,0.48,0.02,4
105/08/10,130000,62400,0.48,0.48,0.48,0.48,,2
