105/06/01,0,0,--,--,--,--,,0
105/06/02,7000,13050,1.85,1.99,1.84,1.99,X,3
105/06/03,43000,86060,2.09,2.09,1.91,2.06,0.07,4
105/06/04,20000,37950,2.09,2.09,1.86,2.05,-0.01,9
105/06/06,16000,31250,1.85,2.04,1.85,2.01,-0.04,5
105/06/07,12000,24210,2.12,2.12,2.00,2.04,0.03,4
105/06/08,0,0,--,--,--,--,,0
105/06/13,11000,20910,1.89,2.01,1.89,2.01,X,2
105/06/14,0,0,--,--,--,--,,0
105/06/15,12000,22970,2.17,2.17,1.87,2.10,X,3
105/06/16,11000,22760,2.10,2.10,1.96,2.04,-0.06,6
105/06/17,1000,2090,2.09,2.09,2.09,2.09,0.05,1
105/06/20,1000,2260,2.26,2.26,2.26,2.26,0.17,1
105/06/21,14000,28840,2.04,2.18,2.04,2.16,-0.10,4
105/06/22,15000,30900,2.32,2.32,2.00,2.19,0.03,6
105/06/23,3000,6240,2.03,2.18,2.03,2.18,-0.01,2
105/06/24,28000,56330,1.99,2.19,1.99,2.16,-0.02,6
105/06/27,3000,6450,2.25,2.25,2.10,2.10,-0.06,2
105/06/28,27000,54600,2.26,2.26,2.01,2.09,-0.01,5
105/06/29,10000,20510,2.22,2.22,2.02,2.13,0.04,4
105/06/30,41000,84820,2.19,2.19,2.05,2.13,,5
105/07/01,6000,11890,1.95,2.14,1.95,2.14,0.01,2
105/07/04,37000,75160,2.24,2.24,2.00,2.03,-0.11,6
105/07/05,1000,2190,2.19,2.19,2.19,2.19,0.16,1
105/07/06,31000,62610,2.00,2.17,2.00,2.03,-0.16,5
105/07/07,4000,8410,2.21,2.21,2.00,2.20,0.17,3
105/07/11,32000,65380,2.01,2.19,2.01,2.03,-0.17,7
105/07/12,31000,62950,2.21,2.21,2.00,2.12,0.09,9
105/07/13,3000,6070,1.99,2.09,1.99,2.09,-0.03,2
105/07/14,108000,216510,2.18,2.18,1.97,2.09,,11
105/07/15,0,0,--,--,--,--,,0
105/07/18,128000,255010,2.00,2.06,1.97,2.06,X,18
105/07/19,0,0,--,--,--,--,,0
105/07/20,187000,359970,2.00,2.00,1.89,1.95,X,15
105/07/21,192000,374290,2.06,2.06,1.93,1.95,,14
105/07/22,117000,207220,2.05,2.05,1.76,1.93,-0.02,13
105/07/25,80000,155010,1.98,1.98,1.93,1.95,0.02,10
105/07/26,33000,65300,1.90,2.00,1.90,1.99,0.04,8
105/07/27,10000,19400,1.94,1.94,1.94,1.94,-0.05,1
105/07/28,1000,1990,1.99,1.99,1.99,1.99,0.05,1
105/07/29,9000,17080,1.87,1.94,1.87,1.94,-0.05,5
105/08/01,1000,1980,1.98,1.98,1.98,1.98,0.04,1
105/08/02,11000,20440,1.85,1.94,1.85,1.94,-0.04,4
105/08/03,0,0,--,--,--,--,,0
105/08/04,0,0,--,--,--,--,,0
105/08/05,0,0,--,--,--,--,,0
105/08/08,1000,2040,2.04,2.04,2.04,2.04,X,1
105/08/09,0,0,--,--,--,--,,0
105/08/10,14000,25880,1.83,1.99,1.83,1.93,X,5
