105/06/01,31000,3380,0.11,0.12,0.10,0.11,+0.01,5
105/06/02,48000,4170,0.09,0.09,0.08,0.08,-0.03,2
105/06/03,249000,17670,0.09,0.09,0.07,0.07,-0.01,14
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,73000,5110,0.07,0.07,0.07,0.07,0.00,5
105/06/08,344000,27320,0.08,0.08,0.07,0.07,0.00,3
105/06/13,0,0,---,---,---,---,---,0
105/06/14,124000,6890,0.06,0.06,0.05,0.06,0.00,4
105/06/15,28000,1960,0.07,0.07,0.07,0.07,+0.01,1
105/06/16,55000,2750,0.05,0.05,0.05,0.05,-0.02,2
105/06/17,10000,500,0.05,0.05,0.05,0.05,0.00,1
105/06/20,140000,5600,0.04,0.04,0.04,0.04,-0.01,1
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,670000,6700,0.01,0.01,0.01,0.01,-0.03,3
105/06/27,700000,14000,0.02,0.02,0.02,0.02,+0.01,6
