105/06/01,448000,354060,0.79,0.81,0.79,0.81,0.00,5
105/06/02,0,0,---,---,---,---,---,0
105/06/03,481000,343920,0.72,0.72,0.71,0.71,-0.02,5
105/06/04,20000,14000,0.69,0.71,0.69,0.71,0.00,2
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,30000,18200,0.60,0.62,0.60,0.62,-0.08,3
105/06/14,10000,6600,0.66,0.66,0.66,0.66,+0.04,1
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,70000,46500,0.65,0.67,0.65,0.67,+0.04,3
105/06/21,65000,46500,0.72,0.72,0.70,0.70,+0.03,3
105/06/22,30000,20400,0.68,0.69,0.67,0.67,-0.03,3
105/06/23,15000,10800,0.74,0.74,0.71,0.71,+0.04,2
105/06/24,70000,45450,0.65,0.66,0.64,0.64,-0.07,3
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,5000,3100,0.62,0.62,0.62,0.62,0.00,1
105/07/01,0,0,---,---,---,---,---,0
105/07/04,144000,98920,0.66,0.70,0.66,0.70,+0.07,3
