105/06/01,1000,980,0.98,0.98,0.98,0.98,-0.06,1
105/06/02,300000,276500,0.94,0.94,0.91,0.92,-0.06,8
105/06/03,86000,75220,0.88,0.88,0.86,0.86,-0.06,3
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,1000,850,0.85,0.85,0.85,0.85,-0.07,1
105/06/14,22000,19580,0.89,0.89,0.89,0.89,+0.04,1
105/06/15,22000,19360,0.88,0.88,0.88,0.88,-0.01,1
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,99000,84150,0.85,0.85,0.85,0.85,-0.01,2
105/06/22,0,0,---,---,---,---,---,0
105/06/23,99000,79200,0.80,0.80,0.80,0.80,-0.03,1
105/06/24,21000,15420,0.72,0.74,0.72,0.74,-0.06,3
105/06/27,3000,2430,0.81,0.81,0.81,0.81,+0.07,1
