105/06/01,846000,518950,0.59,0.66,0.59,0.64,+0.05,8
105/06/02,942000,574880,0.62,0.62,0.55,0.55,-0.09,7
105/06/03,136000,74600,0.55,0.55,0.54,0.54,-0.01,2
105/06/04,51000,26730,0.53,0.53,0.52,0.52,-0.02,3
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,1000,500,0.50,0.50,0.50,0.50,+0.05,1
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,32000,13500,0.42,0.45,0.42,0.45,+0.01,3
105/06/21,0,0,---,---,---,---,---,0
105/06/22,74000,30340,0.41,0.41,0.41,0.41,-0.03,1
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,60000,18600,0.31,0.31,0.31,0.31,0.00,1
105/06/30,50000,18500,0.37,0.37,0.37,0.37,+0.06,1
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,209000,64790,0.31,0.31,0.31,0.31,-0.02,2
105/07/07,101000,31310,0.31,0.31,0.31,0.31,0.00,1
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,100000,31000,0.31,0.31,0.31,0.31,+0.02,1
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
