105/06/01,0,0,--,--,--,--,,0
105/06/02,0,0,--,--,--,--,,0
105/06/03,0,0,--,--,--,--,,0
105/06/04,0,0,--,--,--,--,,0
105/06/06,0,0,--,--,--,--,,0
105/06/07,5000,352500,70.50,70.50,70.50,70.50,X,1
105/06/08,5000,355000,71.00,71.00,71.00,71.00,0.50,1
105/06/13,0,0,--,--,--,--,,0
105/06/14,0,0,--,--,--,--,,0
105/06/15,0,0,--,--,--,--,,0
105/06/16,0,0,--,--,--,--,,0
105/06/17,0,0,--,--,--,--,,0
105/06/20,0,0,--,--,--,--,,0
105/06/21,2000,143000,71.50,71.50,71.50,71.50,X,2
105/06/22,0,0,--,--,--,--,,0
105/06/23,0,0,--,--,--,--,,0
105/06/24,0,0,--,--,--,--,,0
105/06/27,0,0,--,--,--,--,,0
105/06/28,0,0,--,--,--,--,,0
105/06/29,0,0,--,--,--,--,,0
105/06/30,3000,220500,72.50,74.50,72.50,74.50,X,3
105/07/01,4000,308000,77.00,77.00,77.00,77.00,2.50,3
105/07/04,3000,229500,76.50,76.50,76.50,76.50,-0.50,1
105/07/05,0,0,--,--,--,--,,0
105/07/06,1000,76000,76.00,76.00,76.00,76.00,X,1
105/07/07,0,0,--,--,--,--,,0
105/07/11,0,0,--,--,--,--,,0
105/07/12,20000,1655000,83.00,83.00,82.50,82.50,X,4
105/07/13,0,0,--,--,--,--,,0
105/07/14,1000,80000,80.00,80.00,80.00,80.00,X,1
105/07/15,5000,405000,81.00,81.00,81.00,81.00,1.00,1
105/07/18,10000,820000,82.00,82.00,82.00,82.00,1.00,2
105/07/19,0,0,--,--,--,--,,0
105/07/20,1000,81500,81.50,81.50,81.50,81.50,X,1
105/07/21,48000,3983000,83.00,84.50,82.50,82.50,1.00,3
105/07/22,1000,81000,81.00,81.00,81.00,81.00,-1.50,1
105/07/25,1000,79500,79.50,79.50,79.50,79.50,-1.50,1
105/07/26,1000,80000,80.00,80.00,80.00,80.00,0.50,1
105/07/27,0,0,--,--,--,--,,0
