105/06/01,264000,342480,1.31,1.32,1.27,1.29,-0.03,4
105/06/02,461000,552220,1.27,1.27,1.18,1.20,-0.09,7
105/06/03,244000,283720,1.21,1.21,1.15,1.16,-0.04,3
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,40000,50000,1.25,1.25,1.25,1.25,+0.07,1
105/06/08,40000,49600,1.24,1.24,1.24,1.24,-0.01,1
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,1574000,1943970,1.14,1.28,1.14,1.28,+0.25,16
105/06/30,1933000,2568640,1.35,1.43,1.27,1.38,+0.10,49
105/07/01,64000,84520,1.36,1.36,1.30,1.31,-0.07,6
105/07/04,749000,1039690,1.33,1.43,1.33,1.39,+0.08,11
105/07/05,709000,986130,1.41,1.45,1.34,1.38,-0.01,23
105/07/06,245000,312160,1.28,1.33,1.25,1.33,-0.05,11
105/07/07,56000,72630,1.28,1.31,1.28,1.31,-0.02,4
105/07/11,29000,38570,1.33,1.33,1.33,1.33,+0.02,2
105/07/12,0,0,---,---,---,---,---,0
105/07/13,87000,107880,1.24,1.24,1.24,1.24,-0.01,1
105/07/14,11000,12980,1.18,1.18,1.18,1.18,-0.06,1
105/07/15,148000,189020,1.26,1.28,1.26,1.28,+0.10,3
105/07/18,148000,181840,1.24,1.24,1.22,1.22,-0.06,3
105/07/19,0,0,---,---,---,---,---,0
105/07/20,84000,94080,1.12,1.12,1.12,1.12,-0.05,1
105/07/21,119000,137690,1.16,1.16,1.15,1.16,+0.04,4
105/07/22,35000,39900,1.14,1.14,1.14,1.14,-0.02,1
105/07/25,11000,12320,1.12,1.12,1.12,1.12,-0.02,1
105/07/26,0,0,---,---,---,---,---,0
105/07/27,854000,997140,1.15,1.19,1.13,1.18,+0.11,16
105/07/29,128000,140040,1.11,1.11,1.07,1.07,-0.04,3
105/08/01,532000,620480,1.14,1.21,1.14,1.20,+0.13,11
105/08/02,476000,538190,1.14,1.15,1.10,1.15,-0.05,13
105/08/03,905000,1084650,1.12,1.24,1.12,1.24,+0.09,24
105/08/04,866000,1030540,1.22,1.22,1.17,1.21,-0.03,39
105/08/05,366000,465380,1.21,1.33,1.21,1.26,+0.05,18
105/08/09,526000,682170,1.35,1.35,1.27,1.28,-0.08,34
105/08/10,988000,1266940,1.31,1.33,1.26,1.26,-0.02,36
