105/06/01,1870000,11854550,6.25,6.30,6.25,6.30,,4
105/06/02,164000,1095900,6.65,6.95,6.60,6.60,0.30,16
105/06/03,28000,179400,6.50,6.50,6.35,6.40,-0.20,5
105/06/04,26000,170000,6.45,6.55,6.45,6.55,0.15,4
105/06/06,6000,39300,6.65,6.65,6.50,6.50,-0.05,3
105/06/07,45000,293300,6.55,6.55,6.50,6.50,,4
105/06/08,61000,399500,6.50,6.65,6.50,6.65,0.15,8
105/06/13,105000,699950,6.60,6.70,6.60,6.70,0.05,8
105/06/14,60000,402000,6.70,6.70,6.70,6.70,,3
105/06/15,0,0,--,--,--,--,,0
105/06/16,104000,721000,7.00,7.00,6.90,6.90,X,4
105/06/17,30000,207000,7.00,7.00,6.85,6.85,-0.05,2
105/06/20,34000,233400,6.85,6.90,6.85,6.90,0.05,3
105/06/21,24000,168000,7.00,7.00,7.00,7.00,0.10,3
105/06/22,33000,231100,7.10,7.10,6.90,7.00,,5
105/06/23,0,0,--,--,--,--,,0
105/06/24,20000,136000,6.80,6.80,6.80,6.80,X,2
105/06/27,20000,138500,6.80,7.05,6.80,7.05,0.25,2
105/06/28,37000,267300,7.10,7.35,7.10,7.35,0.30,7
105/06/29,1029000,8109200,7.60,8.05,7.60,7.60,0.25,63
105/06/30,2000,16200,8.10,8.10,8.10,8.10,0.50,1
105/07/01,6000,44600,7.45,7.50,7.35,7.50,-0.60,3
105/07/04,80000,637000,7.60,8.05,7.60,7.90,0.40,11
105/07/05,0,0,--,--,--,--,,0
105/07/06,12000,93900,7.90,7.90,7.80,7.80,X,2
105/07/07,0,0,--,--,--,--,,0
105/07/11,29000,223950,7.85,7.85,7.70,7.70,X,5
105/07/12,0,0,--,--,--,--,,0
105/07/13,0,0,--,--,--,--,,0
105/07/14,2000,15800,7.90,7.90,7.90,7.90,X,1
105/07/15,0,0,--,--,--,--,,0
105/07/18,34000,263000,7.80,7.80,7.70,7.70,X,4
105/07/19,8000,60200,7.60,7.60,7.45,7.45,-0.25,4
105/07/20,2000,14800,7.40,7.40,7.40,7.40,-0.05,1
105/07/21,0,0,--,--,--,--,,0
105/07/22,12000,88200,7.35,7.35,7.35,7.35,X,2
105/07/25,1000,7450,7.45,7.45,7.45,7.45,0.10,1
105/07/26,7000,52500,7.50,7.50,7.50,7.50,0.05,2
105/07/27,2000,14900,7.45,7.45,7.45,7.45,-0.05,1
105/07/28,3000,22050,7.35,7.35,7.35,7.35,-0.10,1
105/07/29,3000,21900,7.30,7.30,7.30,7.30,-0.05,1
105/08/01,9000,66150,7.40,7.40,7.30,7.30,,3
105/08/02,1000,7300,7.30,7.30,7.30,7.30,,1
105/08/03,0,0,--,--,--,--,,0
105/08/04,6000,43650,7.25,7.30,7.25,7.30,X,2
105/08/05,10000,73500,7.35,7.35,7.35,7.35,0.05,1
105/08/08,226000,1649800,7.30,7.30,7.30,7.30,-0.05,10
105/08/09,47000,343350,7.35,7.35,7.30,7.30,,7
