105/06/01,386000,377230,0.96,1.01,0.94,1.00,+0.04,8
105/06/02,31000,27800,0.96,0.96,0.85,0.85,-0.15,4
105/06/03,100000,78000,0.78,0.78,0.78,0.78,-0.07,1
105/06/04,0,0,---,---,---,---,---,0
105/06/06,13000,10140,0.78,0.78,0.78,0.78,-0.01,2
105/06/07,258000,241530,0.89,0.95,0.89,0.93,+0.15,11
105/06/08,211000,183670,0.88,0.88,0.84,0.87,-0.06,4
105/06/13,0,0,---,---,---,---,---,0
105/06/14,30000,20700,0.69,0.69,0.69,0.69,+0.01,1
105/06/15,1000,710,0.71,0.71,0.71,0.71,+0.02,1
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,40000,32300,0.80,0.81,0.80,0.81,+0.12,2
105/06/21,41000,35570,0.87,0.87,0.77,0.77,-0.04,3
105/06/22,400000,314000,0.76,0.82,0.76,0.82,+0.05,4
105/06/23,400000,298600,0.80,0.80,0.73,0.73,-0.09,8
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,1000,550,0.55,0.55,0.55,0.55,+0.03,1
105/06/30,1000,560,0.56,0.56,0.56,0.56,+0.01,1
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,10000,3300,0.33,0.33,0.33,0.33,+0.03,1
105/07/22,10000,3000,0.30,0.30,0.30,0.30,-0.03,1
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,1000,250,0.25,0.25,0.25,0.25,-0.01,1
105/07/29,1000,120,0.12,0.12,0.12,0.12,-0.05,1
