105/06/01,0,0,--,--,--,--,,0
105/06/02,0,0,--,--,--,--,,0
105/06/03,0,0,--,--,--,--,,0
105/06/04,0,0,--,--,--,--,,0
105/06/06,0,0,--,--,--,--,,0
105/06/07,12000,21600,1.80,1.80,1.80,1.80,X,2
105/06/08,0,0,--,--,--,--,,0
105/06/13,10000,18700,1.87,1.87,1.87,1.87,X,1
105/06/14,0,0,--,--,--,--,,0
105/06/15,0,0,--,--,--,--,,0
105/06/16,3000,5990,1.99,2.00,1.99,2.00,X,2
105/06/17,2000,3740,1.85,1.89,1.85,1.89,-0.11,2
105/06/20,0,0,--,--,--,--,,0
105/06/21,13000,22860,1.79,1.79,1.75,1.75,X,4
105/06/22,20000,35300,1.79,1.79,1.74,1.74,-0.01,2
105/06/23,10000,17700,1.77,1.77,1.77,1.77,0.03,1
105/06/24,0,0,--,--,--,--,,0
105/06/27,0,0,--,--,--,--,,0
105/06/28,0,0,--,--,--,--,,0
105/06/29,0,0,--,--,--,--,,0
105/06/30,0,0,--,--,--,--,,0
105/07/01,0,0,--,--,--,--,,0
105/07/04,0,0,--,--,--,--,,0
105/07/05,0,0,--,--,--,--,,0
105/07/06,0,0,--,--,--,--,,0
105/07/07,0,0,--,--,--,--,,0
105/07/11,0,0,--,--,--,--,,0
105/07/12,0,0,--,--,--,--,,0
105/07/13,0,0,--,--,--,--,,0
105/07/14,0,0,--,--,--,--,,0
105/07/15,0,0,--,--,--,--,,0
105/07/18,0,0,--,--,--,--,,0
105/07/19,0,0,--,--,--,--,,0
105/07/20,0,0,--,--,--,--,,0
