105/06/01,0,0,--,--,--,--,,0
105/06/02,0,0,--,--,--,--,,0
105/06/03,202000,108070,0.53,0.54,0.53,0.54,X,2
105/06/04,202000,131600,0.66,0.66,0.65,0.65,0.11,8
105/06/06,101000,67670,0.67,0.67,0.67,0.67,0.02,1
105/06/07,101000,47470,0.47,0.47,0.47,0.47,-0.20,1
105/06/08,0,0,--,--,--,--,,0
105/06/13,0,0,--,--,--,--,,0
105/06/14,101000,54540,0.54,0.54,0.54,0.54,X,1
105/06/15,61000,32840,0.53,0.54,0.53,0.54,,2
105/06/16,0,0,--,--,--,--,,0
105/06/17,0,0,--,--,--,--,,0
105/06/20,0,0,--,--,--,--,,0
105/06/21,510000,264200,0.51,0.53,0.51,0.52,X,4
105/06/22,10000,5300,0.53,0.53,0.53,0.53,0.01,1
105/06/23,20000,9400,0.47,0.47,0.47,0.47,-0.06,2
105/06/24,400000,196000,0.49,0.49,0.49,0.49,0.02,2
105/06/27,250000,116900,0.45,0.53,0.45,0.53,0.04,4
105/06/28,1309000,848850,0.61,0.73,0.60,0.73,0.20,14
105/06/29,1765000,1401810,0.88,0.88,0.65,0.73,,36
105/06/30,509000,319930,0.67,0.67,0.61,0.63,-0.10,10
105/07/01,887000,641870,0.72,0.78,0.72,0.78,0.15,10
105/07/04,110000,70400,0.64,0.64,0.64,0.64,-0.14,2
105/07/05,0,0,--,--,--,--,,0
105/07/06,297000,145530,0.61,0.61,0.46,0.46,X,4
105/07/07,120000,56600,0.49,0.49,0.47,0.47,0.01,4
105/07/11,49000,27630,0.57,0.57,0.54,0.54,0.07,2
105/07/12,75000,38050,0.49,0.55,0.49,0.54,,6
105/07/13,321000,187010,0.58,0.60,0.52,0.52,-0.02,10
105/07/14,208000,109370,0.52,0.55,0.52,0.54,0.02,4
105/07/15,279000,145830,0.53,0.53,0.51,0.51,-0.03,5
105/07/18,166000,82800,0.51,0.51,0.46,0.48,-0.03,6
105/07/19,142000,65960,0.48,0.48,0.46,0.46,-0.02,5
105/07/20,32000,13220,0.42,0.42,0.41,0.41,-0.05,2
105/07/21,0,0,--,--,--,--,,0
105/07/22,57000,22800,0.40,0.40,0.40,0.40,X,1
105/07/25,0,0,--,--,--,--,,0
105/07/26,0,0,--,--,--,--,,0
105/07/27,65000,29550,0.45,0.47,0.45,0.47,X,2
105/07/28,0,0,--,--,--,--,,0
105/07/29,50000,18500,0.37,0.37,0.37,0.37,X,1
105/08/01,0,0,--,--,--,--,,0
105/08/02,0,0,--,--,--,--,,0
105/08/03,0,0,--,--,--,--,,0
