105/06/01,0,0,--,--,--,--,,0
105/06/02,208000,187120,0.90,0.90,0.89,0.89,X,2
105/06/03,253000,226760,0.89,0.92,0.89,0.92,0.03,2
105/06/04,165000,146850,0.89,0.89,0.89,0.89,-0.03,2
105/06/06,112000,98560,0.88,0.88,0.88,0.88,-0.01,1
105/06/07,0,0,--,--,--,--,,0
105/06/08,44000,37400,0.85,0.85,0.85,0.85,X,2
105/06/13,241000,181470,0.80,0.80,0.75,0.76,-0.09,4
105/06/14,11000,8480,0.78,0.78,0.77,0.77,0.01,2
105/06/15,0,0,--,--,--,--,,0
105/06/16,155000,105450,0.68,0.69,0.67,0.68,X,5
105/06/17,150000,102350,0.67,0.69,0.67,0.68,,4
105/06/20,114000,73120,0.68,0.68,0.62,0.62,-0.06,6
105/06/21,12000,7460,0.63,0.63,0.62,0.62,,2
105/06/22,2000,1180,0.59,0.59,0.59,0.59,-0.03,1
105/06/23,0,0,--,--,--,--,,0
105/06/24,3000,1890,0.63,0.63,0.63,0.63,X,1
105/06/27,1000,560,0.56,0.56,0.56,0.56,-0.07,1
105/06/28,40000,21000,0.54,0.54,0.51,0.51,-0.05,4
105/06/29,40000,20800,0.51,0.53,0.51,0.53,0.02,3
105/06/30,0,0,--,--,--,--,,0
105/07/01,33000,18810,0.57,0.57,0.57,0.57,X,1
105/07/04,43000,22590,0.53,0.53,0.51,0.51,-0.06,2
105/07/05,0,0,--,--,--,--,,0
105/07/06,0,0,--,--,--,--,,0
105/07/07,0,0,--,--,--,--,,0
105/07/11,286000,105310,0.45,0.45,0.35,0.35,X,13
105/07/12,163000,49050,0.33,0.33,0.28,0.31,-0.04,6
105/07/13,380000,112000,0.30,0.30,0.27,0.27,-0.04,3
105/07/14,160000,41200,0.26,0.26,0.25,0.26,-0.01,4
105/07/15,141000,36260,0.25,0.26,0.25,0.26,,4
105/07/18,371000,85540,0.25,0.25,0.21,0.22,-0.04,8
105/07/19,127000,30080,0.23,0.24,0.23,0.24,0.02,4
