105/06/01,120000,47200,0.39,0.41,0.39,0.41,-0.05,2
105/06/02,0,0,---,---,---,---,---,0
105/06/03,5000,2400,0.48,0.48,0.48,0.48,+0.01,1
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,53000,23330,0.45,0.45,0.44,0.44,+0.01,2
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
