105/06/01,0,0,--,--,--,--,,0
105/06/02,0,0,--,--,--,--,,0
105/06/03,7000,46900,6.70,6.70,6.70,6.70,X,2
105/06/04,19000,128250,6.75,6.75,6.75,6.75,0.05,2
105/06/06,27000,182250,6.75,6.75,6.75,6.75,,4
105/06/07,51000,346800,6.80,6.80,6.80,6.80,0.05,5
105/06/08,44000,301400,6.85,6.85,6.85,6.85,0.05,2
105/06/13,0,0,--,--,--,--,,0
105/06/14,9000,57900,6.40,6.45,6.40,6.45,X,2
105/06/15,14000,89600,6.40,6.40,6.40,6.40,-0.05,2
105/06/16,40000,254000,6.35,6.35,6.35,6.35,-0.05,4
105/06/17,40000,256000,6.40,6.40,6.40,6.40,0.05,2
105/06/20,0,0,--,--,--,--,,0
105/06/21,0,0,--,--,--,--,,0
105/06/22,0,0,--,--,--,--,,0
105/06/23,0,0,--,--,--,--,,0
105/06/24,22000,142500,6.50,6.50,6.45,6.45,X,2
105/06/27,5000,31250,6.25,6.25,6.25,6.25,-0.20,1
105/06/28,0,0,--,--,--,--,,0
105/06/29,20000,128000,6.40,6.40,6.40,6.40,X,3
105/06/30,40000,260000,6.50,6.50,6.50,6.50,0.10,3
105/07/01,45000,292500,6.50,6.50,6.50,6.50,,3
105/07/04,15000,99000,6.60,6.60,6.60,6.60,0.10,2
105/07/05,172000,1172600,6.70,7.05,6.70,7.05,0.45,12
105/07/06,541000,3719900,6.90,6.90,6.85,6.85,-0.20,6
105/07/07,0,0,--,--,--,--,,0
105/07/11,0,0,--,--,--,--,,0
105/07/12,11000,77550,7.05,7.05,7.05,7.05,X,2
105/07/13,0,0,--,--,--,--,,0
105/07/14,0,0,--,--,--,--,,0
105/07/15,15000,109000,7.30,7.30,7.20,7.20,X,2
105/07/18,15000,113250,7.55,7.55,7.55,7.55,0.35,1
105/07/19,0,0,--,--,--,--,,0
105/07/20,0,0,--,--,--,--,,0
105/07/21,0,0,--,--,--,--,,0
105/07/22,0,0,--,--,--,--,,0
105/07/25,0,0,--,--,--,--,,0
105/07/26,0,0,--,--,--,--,,0
105/07/27,0,0,--,--,--,--,,0
105/07/28,0,0,--,--,--,--,,0
105/07/29,0,0,--,--,--,--,,0
105/08/01,0,0,--,--,--,--,,0
105/08/02,0,0,--,--,--,--,,0
105/08/03,0,0,--,--,--,--,,0
105/08/04,0,0,--,--,--,--,,0
105/08/05,0,0,--,--,--,--,,0
105/08/08,0,0,--,--,--,--,,0
105/08/09,0,0,--,--,--,--,,0
105/08/10,0,0,--,--,--,--,,0
105/08/11,0,0,--,--,--,--,,0
105/08/12,47000,392450,8.35,8.35,8.35,8.35,X,1
