105/06/01,10000,9400,0.94,0.94,0.94,0.94,0.00,1
105/06/02,23000,20240,0.88,0.88,0.88,0.88,-0.06,2
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,206000,171260,0.81,0.85,0.81,0.85,+0.11,4
105/06/22,189000,137970,0.73,0.73,0.73,0.73,-0.12,1
105/06/23,15000,10500,0.70,0.70,0.70,0.70,-0.03,1
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,32000,17710,0.55,0.56,0.55,0.56,+0.06,2
105/06/30,430000,253700,0.59,0.59,0.59,0.59,+0.03,5
105/07/01,51000,29250,0.59,0.59,0.55,0.55,-0.04,2
105/07/04,11000,5830,0.53,0.53,0.53,0.53,-0.02,1
105/07/05,0,0,---,---,---,---,---,0
105/07/06,11000,5060,0.46,0.46,0.46,0.46,-0.07,1
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,86000,43000,0.50,0.50,0.50,0.50,+0.02,1
105/07/13,86000,45580,0.53,0.53,0.53,0.53,+0.03,1
105/07/14,0,0,---,---,---,---,---,0
105/07/15,1000,550,0.55,0.55,0.55,0.55,-0.02,1
105/07/18,8000,4000,0.50,0.50,0.50,0.50,-0.05,1
