105/06/01,10000,19400,1.95,1.95,1.93,1.93,X,2
105/06/02,5000,9550,1.91,1.91,1.91,1.91,-0.02,1
105/06/03,0,0,--,--,--,--,,0
105/06/04,0,0,--,--,--,--,,0
105/06/06,9000,16620,1.88,1.88,1.82,1.82,X,2
105/06/07,26000,48110,1.86,1.86,1.84,1.86,0.04,4
105/06/08,25000,45550,1.85,1.85,1.80,1.80,-0.06,3
105/06/13,1000,1820,1.82,1.82,1.82,1.82,0.02,1
105/06/14,8000,13880,1.73,1.75,1.73,1.75,-0.07,4
105/06/15,58000,99660,1.71,1.75,1.71,1.71,-0.04,13
105/06/16,67000,110110,1.71,1.71,1.62,1.64,-0.07,14
105/06/17,33000,54060,1.66,1.66,1.62,1.62,-0.02,4
105/06/20,25000,42000,1.68,1.68,1.68,1.68,0.06,4
105/06/21,20000,33200,1.66,1.66,1.66,1.66,-0.02,3
105/06/22,6000,10140,1.69,1.69,1.69,1.69,0.03,2
105/06/23,5000,8400,1.68,1.68,1.68,1.68,-0.01,1
105/06/24,71000,108530,1.66,1.66,1.45,1.54,-0.14,17
105/06/27,27000,41120,1.50,1.56,1.50,1.56,0.02,7
105/06/28,57000,87710,1.52,1.56,1.51,1.54,-0.02,6
105/06/29,6000,9380,1.58,1.58,1.55,1.57,0.03,6
105/06/30,31000,49100,1.58,1.60,1.58,1.58,0.01,9
105/07/01,27000,42860,1.63,1.63,1.58,1.59,0.01,7
105/07/04,0,0,--,--,--,--,,0
105/07/05,42000,66780,1.59,1.59,1.59,1.59,X,3
105/07/06,9000,14110,1.57,1.57,1.56,1.56,-0.03,4
105/07/07,84000,130300,1.57,1.57,1.52,1.52,-0.04,13
105/07/11,71000,108400,1.53,1.53,1.50,1.50,-0.02,4
105/07/12,7000,10930,1.55,1.57,1.55,1.57,0.07,4
105/07/13,102000,168610,1.62,1.66,1.61,1.66,0.09,6
105/07/14,15000,24790,1.65,1.67,1.64,1.64,-0.02,4
105/07/15,84000,136080,1.62,1.62,1.62,1.62,-0.02,1
105/07/18,97000,160050,1.65,1.67,1.64,1.64,0.02,5
105/07/19,1000,1680,1.68,1.68,1.68,1.68,0.04,1
105/07/20,10000,16590,1.69,1.69,1.64,1.68,,7
105/07/21,4000,6990,1.76,1.76,1.74,1.74,0.06,4
105/07/22,6000,10300,1.72,1.73,1.70,1.73,-0.01,6
105/07/25,3000,5080,1.70,1.70,1.68,1.68,-0.05,2
105/07/26,1000,1680,1.68,1.68,1.68,1.68,,1
105/07/27,0,0,--,--,--,--,,0
105/07/28,13000,21850,1.68,1.69,1.68,1.68,X,4
105/07/29,2000,3340,1.67,1.67,1.67,1.67,-0.01,2
105/08/01,0,0,--,--,--,--,,0
105/08/02,11000,18040,1.64,1.64,1.64,1.64,X,1
105/08/03,6000,9830,1.64,1.65,1.63,1.63,-0.01,4
105/08/04,22000,36410,1.66,1.66,1.65,1.65,0.02,4
105/08/05,0,0,--,--,--,--,,0
105/08/08,4000,7120,1.77,1.81,1.75,1.79,X,4
105/08/09,19000,33660,1.78,1.81,1.76,1.80,0.01,6
105/08/10,6000,10620,1.78,1.78,1.76,1.77,-0.03,5
105/08/11,28000,52290,1.90,1.92,1.81,1.82,0.05,10
