105/06/01,0,0,--,--,--,--,,0
105/06/02,10000,25800,2.58,2.58,2.58,2.58,X,1
105/06/03,0,0,--,--,--,--,,0
105/06/04,0,0,--,--,--,--,,0
105/06/06,0,0,--,--,--,--,,0
105/06/07,0,0,--,--,--,--,,0
105/06/08,1000,2840,2.84,2.84,2.84,2.84,X,1
105/06/13,21000,44520,2.12,2.12,2.12,2.12,-0.72,2
105/06/14,24000,50920,2.05,2.19,2.05,2.19,0.07,3
105/06/15,8000,18200,2.25,2.30,2.25,2.30,0.11,2
105/06/16,128000,239180,2.19,2.19,1.81,1.81,-0.49,6
105/06/17,133000,283480,2.11,2.26,2.11,2.18,0.37,7
105/06/20,13000,31390,2.38,2.43,2.38,2.43,0.25,3
105/06/21,6000,14780,2.35,2.59,2.35,2.59,0.16,3
105/06/22,4000,10200,2.55,2.55,2.55,2.55,-0.04,2
105/06/23,0,0,--,--,--,--,,0
105/06/24,45000,89150,2.35,2.55,1.39,1.60,X,25
105/06/27,201000,366680,1.63,1.90,1.63,1.90,0.30,9
105/06/28,215000,410960,1.71,2.03,1.71,2.03,0.13,6
105/06/29,50000,111180,2.16,2.34,2.16,2.25,0.22,6
105/06/30,21000,52180,2.38,2.49,2.38,2.49,0.24,2
105/07/01,3000,8380,2.77,2.87,2.74,2.74,0.25,3
105/07/04,23000,65250,2.82,2.95,2.82,2.95,0.21,2
105/07/05,0,0,--,--,--,--,,0
105/07/06,6000,13490,2.43,2.43,2.20,2.20,X,4
105/07/07,6000,14990,2.45,2.56,2.45,2.54,0.34,3
105/07/11,19000,60990,3.21,3.21,3.21,3.21,0.67,1
105/07/12,10000,34400,3.44,3.44,3.44,3.44,0.23,1
105/07/13,29000,100050,3.45,3.45,3.45,3.45,0.01,1
105/07/14,20000,74000,3.70,3.70,3.70,3.70,0.25,1
105/07/15,20000,73000,3.65,3.65,3.65,3.65,-0.05,1
105/07/18,10000,43300,4.33,4.33,4.33,4.33,0.68,1
105/07/19,10000,44000,4.40,4.40,4.40,4.40,0.07,1
105/07/20,0,0,--,--,--,--,,0
105/07/21,10000,50000,5.05,5.05,4.95,4.95,X,2
105/07/22,0,0,--,--,--,--,,0
105/07/25,30000,125300,4.30,4.30,4.05,4.05,X,6
105/07/26,30000,131400,4.38,4.38,4.38,4.38,0.33,1
105/07/27,4000,19560,4.89,4.89,4.89,4.89,0.51,1
105/07/28,5000,25250,5.05,5.05,5.05,5.05,0.16,2
105/07/29,6000,28650,4.87,4.87,4.68,4.68,-0.37,2
105/08/01,14000,70620,4.84,5.15,4.84,5.05,0.37,5
105/08/02,3000,15300,5.10,5.10,5.10,5.10,0.05,1
105/08/03,0,0,--,--,--,--,,0
