105/06/01,30000,13600,0.45,0.46,0.45,0.46,0.00,2
105/06/02,639000,337340,0.48,0.55,0.48,0.50,+0.04,15
105/06/03,1041000,553310,0.50,0.55,0.50,0.53,+0.03,21
105/06/04,395000,200680,0.52,0.54,0.49,0.54,+0.01,12
105/06/06,189000,94960,0.53,0.53,0.49,0.51,-0.03,5
105/06/07,144000,62940,0.47,0.47,0.42,0.43,-0.08,9
105/06/08,25000,11150,0.46,0.46,0.42,0.42,-0.01,3
105/06/13,0,0,---,---,---,---,---,0
105/06/14,152000,59300,0.39,0.40,0.39,0.40,+0.01,4
105/06/15,100000,40000,0.40,0.40,0.40,0.40,0.00,1
105/06/16,100000,39000,0.39,0.39,0.39,0.39,-0.01,1
105/06/17,34000,12770,0.38,0.38,0.36,0.37,-0.02,3
105/06/20,10000,3500,0.35,0.35,0.35,0.35,-0.02,1
105/06/21,102000,40200,0.39,0.40,0.39,0.40,+0.05,3
105/06/22,55000,19890,0.38,0.38,0.36,0.37,-0.03,4
105/06/23,62000,22570,0.38,0.38,0.36,0.37,0.00,3
105/06/24,50000,16000,0.32,0.32,0.32,0.32,-0.05,1
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,30000,9300,0.29,0.35,0.29,0.35,+0.05,3
105/06/30,7000,2380,0.34,0.34,0.34,0.34,-0.01,1
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,20000,5400,0.27,0.27,0.27,0.27,-0.02,1
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/29,5000,550,0.11,0.11,0.11,0.11,-0.02,1
105/08/01,0,0,---,---,---,---,---,0
105/08/02,0,0,---,---,---,---,---,0
