105/06/01,0,0,--,--,--,--,,0
105/06/02,0,0,--,--,--,--,,0
105/06/03,0,0,--,--,--,--,,0
105/06/04,0,0,--,--,--,--,,0
105/06/06,20000,65900,3.29,3.30,3.29,3.30,X,3
105/06/07,10000,31300,3.13,3.13,3.13,3.13,-0.17,1
105/06/08,20000,60400,2.99,3.05,2.99,3.05,-0.08,2
105/06/13,30000,100700,3.35,3.37,3.35,3.37,0.32,3
105/06/14,0,0,--,--,--,--,,0
105/06/15,0,0,--,--,--,--,,0
105/06/16,0,0,--,--,--,--,,0
105/06/17,0,0,--,--,--,--,,0
105/06/20,0,0,--,--,--,--,,0
105/06/21,0,0,--,--,--,--,,0
105/06/22,0,0,--,--,--,--,,0
105/06/23,30000,90900,3.03,3.03,3.03,3.03,X,2
105/06/24,30000,108900,3.63,3.63,3.63,3.63,0.60,1
105/06/27,0,0,--,--,--,--,,0
105/06/28,0,0,--,--,--,--,,0
105/06/29,0,0,--,--,--,--,,0
105/06/30,0,0,--,--,--,--,,0
105/07/01,0,0,--,--,--,--,,0
105/07/04,0,0,--,--,--,--,,0
105/07/05,0,0,--,--,--,--,,0
105/07/06,0,0,--,--,--,--,,0
105/07/07,0,0,--,--,--,--,,0
105/07/11,0,0,--,--,--,--,,0
105/07/12,97000,240770,2.49,2.49,2.46,2.46,X,4
105/07/13,50000,122250,2.45,2.45,2.44,2.44,-0.02,2
105/07/14,75000,181450,2.41,2.43,2.41,2.43,-0.01,3
105/07/15,161000,367890,2.38,2.38,2.23,2.24,-0.19,11
105/07/18,498000,1027640,2.14,2.14,2.05,2.05,-0.19,23
105/07/19,285000,575050,2.06,2.06,1.95,1.95,-0.10,7
105/07/20,468000,923420,2.01,2.03,1.92,1.99,0.04,17
105/07/21,1152000,2124740,1.85,1.85,1.76,1.80,-0.19,10
