105/06/01,43000,727700,17.30,17.60,16.80,17.10,0.10,13
105/06/02,42000,706800,16.80,17.00,16.10,16.10,-1.00,9
105/06/03,23000,368700,16.40,16.40,15.70,15.90,-0.20,12
105/06/04,3000,47800,15.90,16.00,15.90,16.00,0.10,3
105/06/06,14000,228500,16.20,16.50,16.20,16.50,0.50,8
105/06/07,4000,65900,16.60,16.70,16.30,16.30,-0.20,4
105/06/08,6000,102400,16.80,17.30,16.80,17.30,1.00,5
105/06/13,11000,176800,16.40,16.40,15.80,15.80,-1.50,8
105/06/14,8000,128700,16.00,16.30,16.00,16.30,0.50,5
105/06/15,1000,16000,16.00,16.00,16.00,16.00,-0.30,1
105/06/16,9000,148900,16.40,16.80,16.20,16.20,0.20,8
105/06/17,6000,98100,16.30,16.50,16.30,16.30,0.10,5
105/06/20,2000,33000,16.50,16.50,16.50,16.50,0.20,2
105/06/21,18000,314700,17.50,17.50,17.40,17.50,1.00,6
105/06/22,3000,51400,17.00,17.30,17.00,17.10,-0.40,3
105/06/23,1000,17000,17.00,17.00,17.00,17.00,-0.10,1
105/06/24,15000,241200,16.20,16.20,15.60,15.70,-1.30,4
105/06/27,8000,127600,16.00,16.10,15.80,16.10,0.40,5
105/06/28,5000,82500,16.30,16.70,16.30,16.50,0.40,5
105/06/29,2000,33800,16.90,16.90,16.90,16.90,0.40,2
105/06/30,2000,36200,18.10,18.10,18.10,18.10,1.20,1
105/07/01,0,0,--,--,--,--,,0
105/07/04,3000,54000,18.00,18.00,18.00,18.00,X,1
105/07/05,0,0,--,--,--,--,,0
105/07/06,21000,376300,18.30,18.30,17.90,17.90,X,2
105/07/07,6000,103800,17.30,17.30,17.30,17.30,-0.60,2
105/07/11,1000,16500,16.50,16.50,16.50,16.50,-0.80,1
105/07/12,1000,16600,16.60,16.60,16.60,16.60,0.10,1
105/07/13,0,0,--,--,--,--,,0
105/07/14,0,0,--,--,--,--,,0
