105/06/01,304000,240160,0.81,0.81,0.78,0.78,-0.05,3
105/06/02,0,0,--,--,--,--,,0
105/06/03,0,0,--,--,--,--,,0
105/06/04,138000,114540,0.83,0.83,0.83,0.83,X,1
105/06/06,148000,118500,0.81,0.81,0.80,0.80,-0.03,3
105/06/07,10000,7800,0.78,0.78,0.78,0.78,-0.02,1
105/06/08,0,0,--,--,--,--,,0
105/06/13,1339000,1198790,0.88,0.92,0.88,0.90,X,12
105/06/14,1199000,1083060,0.89,0.95,0.88,0.91,0.01,33
105/06/15,30000,27000,0.90,0.90,0.90,0.90,-0.01,1
105/06/16,100000,89000,0.89,0.89,0.89,0.89,-0.01,1
105/06/17,0,0,--,--,--,--,,0
105/06/20,0,0,--,--,--,--,,0
105/06/21,20000,17000,0.85,0.85,0.85,0.85,X,1
105/06/22,0,0,--,--,--,--,,0
105/06/23,0,0,--,--,--,--,,0
105/06/24,5000,4300,0.86,0.86,0.86,0.86,X,1
105/06/27,0,0,--,--,--,--,,0
105/06/28,0,0,--,--,--,--,,0
105/06/29,0,0,--,--,--,--,,0
105/06/30,10000,7900,0.79,0.79,0.79,0.79,X,1
105/07/01,0,0,--,--,--,--,,0
105/07/04,0,0,--,--,--,--,,0
105/07/05,220000,177400,0.80,0.81,0.80,0.81,X,22
105/07/06,151000,119690,0.79,0.80,0.79,0.80,-0.01,5
105/07/07,10000,7900,0.79,0.79,0.79,0.79,-0.01,1
105/07/11,0,0,--,--,--,--,,0
105/07/12,20000,22600,1.15,1.15,1.11,1.11,X,2
105/07/13,410000,405990,0.98,1.02,0.97,0.99,-0.12,12
105/07/14,577000,572410,0.98,1.00,0.98,0.99,,10
105/07/15,402000,384390,0.96,0.96,0.95,0.96,-0.03,6
105/07/18,408000,385440,0.93,0.95,0.93,0.95,-0.01,4
105/07/19,1209000,1121380,0.92,0.94,0.92,0.94,-0.01,16
105/07/20,1170000,1111800,0.94,0.97,0.94,0.97,0.03,16
105/07/21,830000,806710,0.97,0.98,0.96,0.98,0.01,9
105/07/22,0,0,--,--,--,--,,0
105/07/25,0,0,--,--,--,--,,0
105/07/26,35000,35050,1.01,1.01,1.00,1.00,X,4
105/07/27,0,0,--,--,--,--,,0
105/07/28,10000,9500,0.95,0.95,0.95,0.95,X,1
105/07/29,0,0,--,--,--,--,,0
105/08/01,0,0,--,--,--,--,,0
105/08/02,0,0,--,--,--,--,,0
105/08/03,0,0,--,--,--,--,,0
105/08/04,0,0,--,--,--,--,,0
105/08/05,0,0,--,--,--,--,,0
