105/06/01,67000,50000,0.78,0.78,0.70,0.70,-0.19,6
105/06/02,65000,37730,0.58,0.62,0.54,0.55,-0.15,8
105/06/03,10000,5300,0.53,0.53,0.53,0.53,-0.02,1
105/06/04,25000,12500,0.50,0.50,0.50,0.50,-0.03,3
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,2000,720,0.36,0.36,0.36,0.36,-0.01,1
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,2000,640,0.32,0.32,0.32,0.32,+0.04,1
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,26000,9560,0.37,0.37,0.36,0.36,+0.03,2
105/06/21,26000,9620,0.37,0.37,0.37,0.37,+0.01,1
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,100000,33000,0.33,0.33,0.33,0.33,-0.02,1
105/07/21,100000,27000,0.27,0.27,0.27,0.27,-0.06,1
105/07/22,101000,23260,0.23,0.26,0.23,0.26,-0.01,2
105/07/25,101000,24240,0.24,0.24,0.24,0.24,-0.02,1
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/29,0,0,---,---,---,---,---,0
105/08/01,35000,7200,0.21,0.21,0.20,0.20,+0.02,4
105/08/02,0,0,---,---,---,---,---,0
105/08/03,0,0,---,---,---,---,---,0
105/08/04,0,0,---,---,---,---,---,0
105/08/05,0,0,---,---,---,---,---,0
105/08/09,31000,3350,0.11,0.11,0.10,0.10,0.00,3
