105/06/01,2000,61000,30.50,30.50,30.50,30.50,-0.50,2
105/06/02,0,0,---,---,---,---,---,0
105/06/03,3000,90500,30.05,30.45,30.00,30.00,-0.50,3
105/06/04,3336,100744,31.00,31.00,30.00,30.00,0.00,3
105/06/06,4000,121500,29.50,31.00,29.50,31.00,+1.00,4
105/06/07,0,0,---,---,---,---,---,0
105/06/08,1000,31000,31.00,31.00,31.00,31.00,0.00,1
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,1000,31000,31.00,31.00,31.00,31.00,+0.60,1
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,2000,61000,30.00,31.00,30.00,31.00,+1.00,2
105/06/22,4000,121750,29.90,30.85,29.90,30.85,-0.15,4
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,1250,39387,31.45,31.45,31.45,31.45,+1.25,2
105/06/29,6000,182400,31.20,31.25,29.80,29.80,-1.65,6
105/06/30,2073,62345,30.95,30.95,29.30,29.30,-0.50,3
105/07/01,4000,117850,29.40,29.75,29.35,29.35,+0.05,4
105/07/04,1000,31800,31.80,31.80,31.80,31.80,+2.45,1
105/07/05,0,0,---,---,---,---,---,0
105/07/06,1000,31100,31.10,31.10,31.10,31.10,+0.95,1
105/07/07,5000,145800,29.05,29.75,29.00,29.75,-1.35,4
105/07/11,0,0,---,---,---,---,---,0
105/07/12,1000,30700,30.70,30.70,30.70,30.70,+0.95,1
