105/06/01,271000,280790,1.04,1.05,1.02,1.04,-0.02,5
105/06/02,568000,554070,1.02,1.02,0.91,0.94,-0.10,6
105/06/03,65000,58500,0.90,0.90,0.90,0.90,-0.04,1
105/06/04,174000,151480,0.88,0.88,0.87,0.87,-0.03,4
105/06/06,164000,141040,0.86,0.86,0.86,0.86,-0.01,4
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,10000,8200,0.82,0.82,0.82,0.82,+0.05,1
105/06/21,30000,26200,0.88,0.88,0.87,0.87,+0.05,3
105/06/22,10000,8400,0.84,0.84,0.84,0.84,-0.03,1
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,108000,84490,0.78,0.83,0.78,0.83,+0.10,2
105/07/05,103000,83550,0.81,0.84,0.81,0.84,+0.01,2
105/07/06,5000,3900,0.78,0.78,0.78,0.78,-0.06,1
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,10000,7500,0.75,0.75,0.75,0.75,+0.02,1
105/07/13,0,0,---,---,---,---,---,0
105/07/14,110000,80300,0.73,0.73,0.73,0.73,-0.01,1
105/07/15,110000,81400,0.74,0.74,0.74,0.74,+0.01,1
105/07/18,10000,7300,0.73,0.73,0.73,0.73,-0.01,1
105/07/19,10000,6900,0.69,0.69,0.69,0.69,-0.04,1
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,10000,4900,0.49,0.49,0.49,0.49,-0.10,1
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/29,10000,4340,0.43,0.44,0.43,0.44,0.00,2
105/08/01,4000,1720,0.43,0.43,0.43,0.43,-0.01,1
