105/06/01,200000,137000,0.69,0.69,0.68,0.68,-0.08,2
105/06/02,155000,102750,0.67,0.67,0.65,0.65,-0.03,3
105/06/03,115000,74150,0.64,0.65,0.64,0.65,0.00,2
105/06/04,473000,327640,0.67,0.70,0.67,0.70,+0.05,5
105/06/06,133000,94910,0.72,0.72,0.70,0.71,+0.01,6
105/06/07,251000,178010,0.71,0.71,0.69,0.71,0.00,4
105/06/08,741000,513290,0.70,0.70,0.69,0.70,-0.01,5
105/06/13,200000,130000,0.65,0.65,0.65,0.65,-0.05,1
105/06/14,468000,308880,0.66,0.66,0.66,0.66,+0.01,3
105/06/15,473000,330650,0.71,0.71,0.69,0.70,+0.04,8
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,150000,90000,0.60,0.60,0.60,0.60,-0.02,1
105/06/27,0,0,---,---,---,---,---,0
105/06/28,115000,59800,0.52,0.52,0.52,0.52,-0.02,1
105/06/29,312000,161090,0.52,0.52,0.51,0.52,0.00,6
105/06/30,460000,240960,0.51,0.53,0.51,0.52,0.00,5
105/07/01,113000,55370,0.49,0.49,0.49,0.49,-0.03,1
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,54000,22140,0.41,0.41,0.41,0.41,-0.06,2
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,70000,25200,0.36,0.36,0.36,0.36,+0.01,2
105/07/14,50000,18000,0.36,0.36,0.36,0.36,0.00,1
105/07/15,0,0,---,---,---,---,---,0
105/07/18,25000,10950,0.44,0.44,0.43,0.43,+0.08,3
105/07/19,40000,17600,0.44,0.44,0.44,0.44,+0.01,2
