105/06/01,80000,95200,1.20,1.20,1.18,1.19,-0.02,8
105/06/02,11000,12490,1.14,1.14,1.09,1.09,-0.10,2
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,130000,134200,1.04,1.04,1.03,1.03,-0.02,2
105/06/08,130000,135200,1.04,1.04,1.04,1.04,+0.01,2
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,43000,41710,0.97,0.97,0.97,0.97,-0.01,1
105/06/16,86000,82560,0.97,0.97,0.95,0.95,-0.02,2
105/06/17,43000,41280,0.96,0.96,0.96,0.96,+0.01,1
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,70000,72500,1.05,1.05,1.03,1.03,+0.09,2
105/06/23,50000,48500,0.97,0.97,0.97,0.97,-0.06,1
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,20000,19000,0.95,0.95,0.95,0.95,-0.01,1
105/07/05,20000,19800,0.99,0.99,0.99,0.99,+0.04,1
105/07/06,0,0,---,---,---,---,---,0
105/07/07,10000,9200,0.92,0.92,0.92,0.92,-0.03,1
105/07/11,0,0,---,---,---,---,---,0
105/07/12,10000,9000,0.90,0.90,0.90,0.90,0.00,1
105/07/13,360000,309700,0.86,0.87,0.86,0.87,-0.03,9
105/07/14,363000,359080,0.99,0.99,0.96,0.96,+0.09,7
