105/06/01,31000,5070,0.17,0.17,0.16,0.16,-0.02,2
105/06/02,100000,15000,0.15,0.15,0.15,0.15,-0.01,1
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,20000,2400,0.12,0.12,0.12,0.12,0.00,2
105/06/07,0,0,---,---,---,---,---,0
105/06/08,50000,5500,0.11,0.11,0.11,0.11,+0.03,2
105/06/13,0,0,---,---,---,---,---,0
105/06/14,100000,8000,0.08,0.08,0.08,0.08,+0.01,1
105/06/15,250000,17500,0.07,0.07,0.07,0.07,-0.01,2
105/06/16,350000,24500,0.07,0.07,0.07,0.07,0.00,1
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,60000,1200,0.02,0.02,0.02,0.02,-0.02,1
