105/06/01,69000,72650,1.07,1.07,1.04,1.04,-0.10,4
105/06/02,0,0,--,--,--,--,,0
105/06/03,0,0,--,--,--,--,,0
105/06/04,83000,86780,1.04,1.05,1.04,1.05,X,6
105/06/06,83000,88690,1.07,1.07,1.04,1.04,-0.01,3
105/06/07,0,0,--,--,--,--,,0
105/06/08,10000,10800,1.08,1.08,1.08,1.08,X,1
105/06/13,0,0,--,--,--,--,,0
105/06/14,0,0,--,--,--,--,,0
105/06/15,0,0,--,--,--,--,,0
105/06/16,0,0,--,--,--,--,,0
105/06/17,0,0,--,--,--,--,,0
105/06/20,0,0,--,--,--,--,,0
105/06/21,52000,50440,0.97,0.97,0.97,0.97,X,1
105/06/22,52000,50960,0.98,0.98,0.98,0.98,0.01,1
105/06/23,0,0,--,--,--,--,,0
105/06/24,0,0,--,--,--,--,,0
105/06/27,0,0,--,--,--,--,,0
105/06/28,0,0,--,--,--,--,,0
105/06/29,201000,212340,1.03,1.10,1.03,1.10,X,5
105/06/30,158000,181860,1.14,1.17,1.14,1.17,0.07,3
105/07/01,66000,83810,1.26,1.27,1.26,1.27,0.10,2
105/07/04,40000,51200,1.28,1.28,1.28,1.28,0.01,1
105/07/05,180000,264870,1.38,1.63,1.38,1.61,0.33,7
105/07/06,197000,340110,1.65,1.91,1.65,1.78,0.17,15
105/07/07,130000,244080,1.91,1.91,1.82,1.86,0.08,8
105/07/11,33000,61400,1.77,1.91,1.77,1.90,0.04,8
105/07/12,206000,441340,2.07,2.21,2.07,2.12,0.22,18
105/07/13,379000,831990,2.23,2.30,2.04,2.14,0.02,12
105/07/14,133000,267920,2.04,2.04,2.00,2.01,-0.13,3
105/07/15,88000,189710,2.08,2.25,2.08,2.25,0.24,7
105/07/18,216000,476960,2.21,2.23,2.15,2.23,-0.02,8
105/07/19,162000,338090,2.14,2.14,1.97,1.97,-0.26,17
105/07/20,104000,203800,1.93,2.00,1.92,2.00,0.03,5
105/07/21,64000,128780,2.02,2.02,1.97,1.97,-0.03,2
105/07/22,83000,164350,2.04,2.04,1.92,1.99,0.02,5
