105/06/01,270000,143150,0.60,0.60,0.51,0.52,-0.05,11
105/06/02,163000,93960,0.53,0.62,0.53,0.62,0.10,6
105/06/03,143000,80540,0.60,0.60,0.55,0.55,-0.07,3
105/06/04,193000,95360,0.48,0.52,0.48,0.52,-0.03,2
105/06/06,343000,188800,0.50,0.61,0.49,0.60,0.08,6
105/06/07,179000,99930,0.57,0.57,0.50,0.50,-0.10,2
105/06/08,0,0,--,--,--,--,,0
105/06/13,21000,10100,0.48,0.50,0.48,0.50,X,2
105/06/14,39000,16980,0.46,0.46,0.38,0.38,-0.12,4
105/06/15,17000,7140,0.42,0.42,0.42,0.42,0.04,4
105/06/16,35000,17860,0.44,0.57,0.44,0.56,0.14,5
105/06/17,1000,490,0.49,0.49,0.49,0.49,-0.07,1
105/06/20,1000,400,0.40,0.40,0.40,0.40,-0.09,1
105/06/21,0,0,--,--,--,--,,0
105/06/22,0,0,--,--,--,--,,0
105/06/23,0,0,--,--,--,--,,0
105/06/24,42000,13340,0.32,0.45,0.27,0.45,X,4
105/06/27,0,0,--,--,--,--,,0
105/06/28,0,0,--,--,--,--,,0
105/06/29,0,0,--,--,--,--,,0
105/06/30,0,0,--,--,--,--,,0
105/07/01,0,0,--,--,--,--,,0
105/07/04,0,0,--,--,--,--,,0
105/07/05,0,0,--,--,--,--,,0
105/07/06,0,0,--,--,--,--,,0
105/07/07,10000,5600,0.56,0.56,0.56,0.56,X,1
