105/06/01,130000,396200,3.05,3.05,3.02,3.02,+0.28,5
105/06/02,50000,149400,2.97,3.07,2.92,3.06,+0.04,5
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,130000,447900,3.33,3.48,3.30,3.48,+0.25,5
105/06/07,310000,1052440,3.43,3.43,3.34,3.40,-0.08,12
105/06/08,20000,68320,3.43,3.51,3.37,3.37,-0.03,8
105/06/13,31000,107760,3.26,3.53,3.26,3.49,+0.12,4
105/06/14,30000,104710,3.50,3.52,3.46,3.47,-0.02,9
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,110000,388600,3.56,3.56,3.53,3.53,+0.19,2
105/06/22,10000,35920,3.58,3.64,3.58,3.64,+0.11,2
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,10000,34800,3.48,3.48,3.48,3.48,+0.23,1
105/06/28,10000,34560,3.45,3.47,3.45,3.47,-0.01,2
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,60000,249000,4.15,4.15,4.15,4.15,+0.12,1
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,10000,38200,3.82,3.82,3.82,3.82,-0.02,1
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,20000,73200,3.66,3.66,3.66,3.66,-0.10,1
