105/06/01,100000,88000,0.88,0.88,0.88,0.88,-0.03,2
105/06/02,0,0,---,---,---,---,---,0
105/06/03,60000,53400,0.89,0.89,0.89,0.89,-0.01,2
105/06/04,267000,245640,0.92,0.92,0.92,0.92,+0.03,5
105/06/06,711000,668270,0.92,0.96,0.92,0.93,+0.01,7
105/06/07,540000,491200,0.91,0.91,0.90,0.90,-0.03,5
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,15000,13000,0.86,0.87,0.86,0.87,-0.03,2
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,20000,18000,0.90,0.90,0.90,0.90,+0.01,1
105/06/20,0,0,---,---,---,---,---,0
105/06/21,30000,26700,0.89,0.89,0.89,0.89,-0.01,1
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,184000,168310,0.89,0.95,0.89,0.95,+0.06,10
105/06/27,39000,36560,0.94,0.94,0.92,0.92,-0.03,2
105/06/28,145000,128790,0.90,0.90,0.87,0.87,-0.05,6
105/06/29,30000,25500,0.85,0.85,0.85,0.85,-0.02,1
105/06/30,0,0,---,---,---,---,---,0
105/07/01,5000,4250,0.85,0.85,0.85,0.85,0.00,1
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,3000,2460,0.82,0.82,0.82,0.82,+0.02,1
105/07/07,50000,35600,0.72,0.72,0.71,0.71,-0.11,2
105/07/11,100000,69000,0.69,0.69,0.69,0.69,-0.02,1
105/07/12,100000,69000,0.69,0.69,0.69,0.69,0.00,1
105/07/13,20000,13800,0.69,0.69,0.69,0.69,0.00,1
105/07/14,20000,13200,0.66,0.66,0.66,0.66,-0.03,2
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,3000,2100,0.70,0.70,0.70,0.70,+0.01,1
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,50000,35600,0.71,0.72,0.71,0.72,+0.04,2
105/07/26,0,0,---,---,---,---,---,0
