105/06/01,68000,38440,0.58,0.58,0.53,0.53,0.00,3
105/06/02,0,0,---,---,---,---,---,0
105/06/03,46000,25980,0.58,0.60,0.55,0.55,+0.02,4
105/06/04,23000,12490,0.55,0.55,0.52,0.52,-0.03,5
105/06/06,35000,17750,0.51,0.51,0.50,0.50,-0.02,2
105/06/07,86000,44240,0.52,0.53,0.51,0.52,+0.02,6
105/06/08,52000,28140,0.57,0.57,0.54,0.54,+0.02,2
105/06/13,113000,50850,0.45,0.45,0.45,0.45,-0.09,2
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,60000,21700,0.36,0.37,0.36,0.37,-0.01,2
105/06/20,65000,26000,0.40,0.40,0.40,0.40,+0.03,2
105/06/21,293000,120130,0.41,0.41,0.41,0.41,+0.01,1
105/06/22,293000,118800,0.41,0.41,0.40,0.40,-0.01,12
105/06/23,0,0,---,---,---,---,---,0
105/06/24,217000,110210,0.50,0.57,0.46,0.47,+0.07,7
105/06/27,311000,187960,0.65,0.65,0.59,0.61,+0.14,10
105/06/28,176000,106600,0.61,0.65,0.60,0.65,+0.04,7
105/06/29,235000,131850,0.57,0.57,0.54,0.54,-0.11,4
105/06/30,10000,5200,0.52,0.52,0.52,0.52,-0.02,1
105/07/01,100000,51000,0.51,0.51,0.51,0.51,-0.01,1
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,1000,550,0.55,0.55,0.55,0.55,-0.02,1
105/07/07,33000,19140,0.58,0.58,0.58,0.58,+0.03,1
105/07/11,201000,87260,0.51,0.51,0.42,0.42,-0.16,5
105/07/12,169000,76030,0.45,0.45,0.43,0.43,+0.01,3
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,164000,83640,0.51,0.51,0.51,0.51,+0.03,1
105/07/20,164000,75440,0.46,0.46,0.46,0.46,-0.05,3
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,100000,42000,0.42,0.42,0.42,0.42,+0.04,5
105/07/26,247000,109880,0.46,0.46,0.44,0.44,+0.02,3
105/07/27,347000,151280,0.44,0.44,0.42,0.44,0.00,12
105/07/29,400000,188200,0.49,0.49,0.46,0.46,-0.02,5
105/08/01,0,0,---,---,---,---,---,0
