105/06/01,10000,7600,0.76,0.76,0.76,0.76,+0.01,1
105/06/02,90000,71400,0.74,0.80,0.74,0.80,+0.04,2
105/06/03,40000,31200,0.78,0.78,0.78,0.78,-0.02,2
105/06/04,20000,15600,0.78,0.78,0.78,0.78,0.00,1
105/06/06,160000,131200,0.81,0.83,0.81,0.83,+0.05,4
105/06/07,220000,178200,0.81,0.81,0.81,0.81,-0.02,3
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,143000,120120,0.84,0.84,0.84,0.84,-0.02,1
105/06/15,230000,189710,0.83,0.85,0.80,0.80,-0.04,3
105/06/16,87000,73080,0.84,0.84,0.84,0.84,+0.04,1
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,30000,25200,0.84,0.84,0.84,0.84,+0.03,1
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,90000,66600,0.74,0.74,0.74,0.74,-0.06,1
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
