105/06/01,30000,16500,0.55,0.55,0.55,0.55,+0.03,1
105/06/02,30000,15000,0.50,0.50,0.50,0.50,-0.05,1
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,109000,37160,0.35,0.35,0.34,0.34,-0.15,2
105/06/14,99000,34650,0.35,0.35,0.35,0.35,+0.01,1
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,20000,6800,0.34,0.34,0.34,0.34,-0.01,1
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,199000,65670,0.33,0.33,0.33,0.33,-0.02,3
105/06/23,0,0,---,---,---,---,---,0
105/06/24,40000,12800,0.32,0.32,0.32,0.32,-0.01,1
105/06/27,200000,63200,0.32,0.32,0.31,0.32,0.00,3
105/06/28,175000,60450,0.32,0.39,0.32,0.37,+0.05,11
105/06/29,60000,22700,0.37,0.38,0.37,0.38,+0.01,2
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,35000,11200,0.32,0.32,0.32,0.32,-0.02,1
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
