105/06/01,47000,56530,1.21,1.21,1.19,1.19,-0.09,3
105/06/02,58000,73480,1.26,1.30,1.26,1.30,+0.11,2
105/06/03,93000,121740,1.28,1.34,1.28,1.34,+0.04,3
105/06/04,258000,357020,1.36,1.42,1.35,1.39,+0.05,9
105/06/06,187000,253110,1.36,1.41,1.33,1.39,0.00,10
105/06/07,60000,79200,1.32,1.32,1.32,1.32,-0.07,1
105/06/08,20000,27000,1.35,1.35,1.35,1.35,+0.03,1
105/06/13,228000,318760,1.38,1.43,1.38,1.41,+0.06,4
105/06/14,128000,184040,1.45,1.45,1.42,1.43,+0.02,7
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,120000,166400,1.38,1.42,1.38,1.42,-0.03,2
105/06/20,5000,7050,1.41,1.41,1.41,1.41,-0.01,1
105/06/21,30000,41100,1.39,1.39,1.36,1.36,-0.05,2
105/06/22,10000,13900,1.39,1.39,1.39,1.39,+0.03,1
105/06/23,87000,120060,1.38,1.38,1.38,1.38,-0.01,1
105/06/24,90000,133280,1.46,1.64,1.46,1.64,+0.26,6
105/06/27,7000,11930,1.69,1.71,1.69,1.69,+0.05,3
105/06/28,1000,1620,1.62,1.62,1.62,1.62,-0.07,1
105/06/29,20000,31400,1.57,1.57,1.57,1.57,-0.05,2
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,20000,27800,1.39,1.39,1.39,1.39,-0.23,1
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,40000,51900,1.30,1.30,1.29,1.29,-0.04,4
105/07/22,30000,40200,1.34,1.34,1.34,1.34,+0.05,1
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
