105/06/01,1686000,779670,0.51,0.51,0.45,0.45,-0.08,23
105/06/02,1020000,429450,0.42,0.44,0.41,0.44,-0.01,19
105/06/03,592000,252460,0.42,0.43,0.42,0.43,-0.01,8
105/06/04,581000,239710,0.42,0.42,0.39,0.39,-0.04,7
105/06/06,1393000,543550,0.37,0.40,0.37,0.38,-0.01,14
105/06/07,3371000,1120950,0.36,0.37,0.32,0.32,-0.06,38
105/06/08,484000,155580,0.32,0.33,0.32,0.32,,10
105/06/13,440000,147000,0.33,0.34,0.32,0.34,0.02,16
105/06/14,726000,217650,0.33,0.33,0.29,0.29,-0.05,17
105/06/15,891000,241870,0.28,0.29,0.26,0.26,-0.03,20
105/06/16,247000,71330,0.29,0.29,0.28,0.29,0.03,10
105/06/17,974000,266520,0.27,0.28,0.26,0.28,-0.01,9
105/06/20,161000,40750,0.26,0.26,0.25,0.25,-0.03,2
105/06/21,329000,81950,0.25,0.25,0.24,0.24,-0.01,2
105/06/22,1021000,234940,0.23,0.24,0.23,0.23,-0.01,12
105/06/23,492000,106640,0.22,0.22,0.20,0.20,-0.03,13
105/06/24,612000,158360,0.21,0.30,0.21,0.27,0.07,24
105/06/27,626000,181040,0.27,0.31,0.27,0.29,0.02,15
105/06/28,361000,94440,0.30,0.30,0.25,0.25,-0.04,7
105/06/29,511000,114790,0.21,0.23,0.21,0.22,-0.03,12
105/06/30,330000,69500,0.22,0.22,0.21,0.21,-0.01,5
105/07/01,10000,2000,0.20,0.20,0.20,0.20,-0.01,1
105/07/04,43000,8390,0.20,0.20,0.18,0.18,-0.02,4
105/07/05,0,0,--,--,--,--,,0
105/07/06,12000,2430,0.19,0.21,0.19,0.21,X,3
105/07/07,906000,163630,0.19,0.19,0.18,0.19,-0.02,7
105/07/11,1202000,168300,0.14,0.15,0.14,0.15,-0.04,9
105/07/12,74000,6740,0.09,0.11,0.09,0.09,-0.06,4
105/07/13,370000,32400,0.09,0.09,0.08,0.09,,8
105/07/14,20000,1900,0.09,0.10,0.09,0.10,0.01,2
105/07/15,140000,6200,0.05,0.05,0.04,0.04,-0.06,9
105/07/18,0,0,--,--,--,--,,0
105/07/19,0,0,--,--,--,--,,0
105/07/20,0,0,--,--,--,--,,0
105/07/21,2028000,40560,0.02,0.02,0.02,0.02,X,5
105/07/22,1602000,32040,0.02,0.02,0.02,0.02,,7
105/07/25,0,0,--,--,--,--,,0
105/07/26,999000,9990,0.01,0.01,0.01,0.01,X,5
105/07/27,0,0,--,--,--,--,,0
105/07/28,0,0,--,--,--,--,,0
105/07/29,0,0,--,--,--,--,,0
105/08/01,0,0,--,--,--,--,,0
105/08/02,0,0,--,--,--,--,,0
105/08/03,0,0,--,--,--,--,,0
105/08/04,0,0,--,--,--,--,,0
105/08/05,0,0,--,--,--,--,,0
