105/06/01,5001,35617,7.15,7.15,7.01,7.01,-0.17,4
105/06/02,0,0,---,---,---,---,---,0
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,1000,7000,7.00,7.00,7.00,7.00,-0.01,1
105/06/14,1000,6500,6.50,6.50,6.50,6.50,-0.50,1
105/06/15,1000,7150,7.15,7.15,7.15,7.15,+0.65,1
105/06/16,0,0,---,---,---,---,---,0
105/06/17,1194,8440,7.15,7.15,7.15,7.15,0.00,2
105/06/20,7,46,---,---,---,---,---,1
105/06/21,0,0,---,---,---,---,---,0
105/06/22,1000,6500,6.50,6.50,6.50,6.50,-0.65,1
105/06/23,1000,7000,7.00,7.00,7.00,7.00,+0.50,1
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,1567,10071,6.50,6.50,6.50,6.50,-0.50,3
105/06/30,0,0,---,---,---,---,---,0
105/07/01,228,1345,---,---,---,---,---,1
105/07/04,0,0,---,---,---,---,---,0
105/07/05,1000,7150,7.15,7.15,7.15,7.15,+0.65,1
105/07/06,2000,14900,7.45,7.45,7.45,7.45,+0.30,1
105/07/07,1000,6800,6.80,6.80,6.80,6.80,-0.65,1
105/07/11,0,0,---,---,---,---,---,0
105/07/12,1196,8015,6.80,6.80,6.80,6.80,0.00,2
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,2795,18627,6.50,7.00,6.50,7.00,+0.20,3
105/07/19,0,0,---,---,---,---,---,0
105/07/20,6,42,---,---,---,---,---,1
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,56,365,---,---,---,---,---,1
105/07/27,0,0,---,---,---,---,---,0
