105/06/01,962000,1465710,1.46,1.56,1.46,1.55,+0.09,23
105/06/02,895000,1559960,1.66,1.90,1.66,1.90,+0.35,53
105/06/03,1578000,3055200,1.84,2.04,1.83,1.99,+0.09,52
105/06/04,731000,1395800,1.94,1.94,1.88,1.94,-0.05,36
105/06/06,199000,459300,2.21,2.40,2.21,2.30,+0.36,9
105/06/07,153000,332940,2.17,2.24,2.11,2.24,-0.06,17
105/06/08,70000,163400,2.28,2.35,2.28,2.35,+0.11,3
105/06/13,500000,1318000,2.61,2.65,2.61,2.64,+0.29,9
105/06/14,0,0,---,---,---,---,---,0
105/06/15,15000,35150,2.43,2.43,2.30,2.30,-0.26,2
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,25000,48550,1.91,1.99,1.91,1.99,-0.04,2
105/06/24,10000,19900,1.99,1.99,1.99,1.99,0.00,1
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,40000,79400,1.99,1.99,1.98,1.98,+0.06,2
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,10000,15500,1.55,1.55,1.55,1.55,-0.19,1
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,20000,40400,2.02,2.02,2.02,2.02,+0.05,1
105/07/27,0,0,---,---,---,---,---,0
105/07/29,0,0,---,---,---,---,---,0
105/08/01,0,0,---,---,---,---,---,0
105/08/02,0,0,---,---,---,---,---,0
105/08/03,0,0,---,---,---,---,---,0
