105/06/01,158000,113820,0.71,0.73,0.71,0.73,-0.06,2
105/06/02,88000,56320,0.64,0.64,0.64,0.64,-0.09,2
105/06/03,0,0,---,---,---,---,---,0
105/06/04,35000,26750,0.75,0.78,0.75,0.77,+0.03,5
105/06/06,2000,1540,0.77,0.77,0.77,0.77,0.00,1
105/06/07,37000,22410,0.63,0.63,0.60,0.60,-0.17,4
105/06/08,20000,12200,0.61,0.61,0.61,0.61,+0.01,1
105/06/13,60000,42300,0.68,0.72,0.68,0.71,+0.10,3
105/06/14,0,0,---,---,---,---,---,0
105/06/15,40000,27600,0.69,0.69,0.69,0.69,-0.02,1
105/06/16,55000,43450,0.79,0.79,0.79,0.79,+0.10,2
105/06/17,60000,43500,0.74,0.76,0.72,0.76,-0.03,3
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,2000,1300,0.65,0.65,0.65,0.65,+0.06,1
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,50000,3700,0.05,0.09,0.05,0.09,+0.02,3
105/07/20,0,0,---,---,---,---,---,0
