105/06/01,30000,14700,0.49,0.49,0.49,0.49,-0.04,2
105/06/02,0,0,---,---,---,---,---,0
105/06/03,100000,50000,0.50,0.50,0.50,0.50,+0.01,1
105/06/04,100000,47000,0.47,0.47,0.47,0.47,-0.03,1
105/06/06,310000,142600,0.46,0.47,0.45,0.45,-0.02,5
105/06/07,30000,13950,0.45,0.48,0.45,0.48,+0.03,2
105/06/08,300000,144000,0.48,0.48,0.48,0.48,0.00,3
105/06/13,400000,174000,0.44,0.44,0.43,0.43,-0.05,5
105/06/14,208000,86280,0.43,0.43,0.40,0.41,-0.02,3
105/06/15,45000,16650,0.37,0.37,0.37,0.37,-0.04,2
105/06/16,103000,38080,0.36,0.37,0.36,0.37,0.00,2
105/06/17,0,0,---,---,---,---,---,0
105/06/20,200000,76000,0.38,0.38,0.38,0.38,+0.01,3
105/06/21,0,0,---,---,---,---,---,0
105/06/22,500000,180000,0.36,0.36,0.36,0.36,-0.02,5
105/06/23,110000,40800,0.38,0.38,0.37,0.37,+0.01,2
105/06/24,346000,152650,0.38,0.53,0.38,0.46,+0.09,13
105/06/27,26000,11800,0.45,0.46,0.45,0.46,0.00,2
105/06/28,0,0,---,---,---,---,---,0
105/06/29,105000,40950,0.39,0.39,0.39,0.39,-0.04,2
105/06/30,20000,7600,0.38,0.38,0.38,0.38,-0.01,2
105/07/01,10000,3600,0.36,0.36,0.36,0.36,-0.02,1
105/07/04,150000,50400,0.36,0.36,0.33,0.33,-0.03,3
105/07/05,0,0,---,---,---,---,---,0
105/07/06,931000,373210,0.36,0.44,0.36,0.43,+0.10,15
105/07/07,706000,290890,0.40,0.46,0.39,0.46,+0.03,13
105/07/11,195000,76640,0.39,0.40,0.36,0.36,-0.10,9
105/07/12,160000,56600,0.36,0.36,0.34,0.35,-0.01,4
105/07/13,200000,64000,0.32,0.32,0.32,0.32,-0.03,2
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,5000,2300,0.46,0.46,0.46,0.46,+0.04,1
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
