105/06/01,60000,65620,1.08,1.10,1.08,1.10,+0.02,2
105/06/02,19000,19570,1.03,1.03,1.03,1.03,-0.07,1
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,41000,38130,0.93,0.93,0.93,0.93,-0.05,1
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,195000,183300,0.94,0.94,0.94,0.94,+0.02,1
105/07/01,215000,201900,0.94,0.94,0.93,0.93,-0.01,3
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,112000,116420,0.98,1.07,0.98,1.07,+0.30,3
105/07/13,92000,110320,1.23,1.23,1.17,1.18,+0.11,9
105/07/14,0,0,---,---,---,---,---,0
105/07/15,111000,119470,1.15,1.15,1.07,1.07,+0.05,3
105/07/18,121000,153660,1.30,1.30,1.23,1.23,+0.16,4
105/07/19,0,0,---,---,---,---,---,0
105/07/20,21000,24860,1.21,1.21,1.16,1.16,+0.07,3
105/07/21,40000,47080,1.26,1.26,1.14,1.14,-0.02,3
105/07/22,2000,2080,1.04,1.04,1.04,1.04,-0.10,1
105/07/25,0,0,---,---,---,---,---,0
105/07/26,10000,9700,0.97,0.97,0.97,0.97,+0.01,1
105/07/27,45000,49050,1.09,1.09,1.09,1.09,+0.12,1
105/07/29,0,0,---,---,---,---,---,0
105/08/01,0,0,---,---,---,---,---,0
