105/06/01,55000,9900,0.18,0.18,0.18,0.18,0.00,2
105/06/02,0,0,---,---,---,---,---,0
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,9000,1080,0.12,0.12,0.12,0.12,+0.02,1
105/06/16,0,0,---,---,---,---,---,0
105/06/17,11000,1320,0.12,0.12,0.12,0.12,+0.01,2
105/06/20,0,0,---,---,---,---,---,0
105/06/21,10000,1000,0.10,0.10,0.10,0.10,0.00,1
105/06/22,0,0,---,---,---,---,---,0
105/06/23,243000,17010,0.07,0.07,0.07,0.07,-0.03,3
105/06/24,95000,5340,0.06,0.06,0.05,0.05,-0.02,3
105/06/27,0,0,---,---,---,---,---,0
105/06/28,10000,800,0.08,0.08,0.08,0.08,+0.03,1
105/06/29,40000,5200,0.14,0.14,0.10,0.10,+0.02,4
105/06/30,10000,700,0.07,0.07,0.07,0.07,-0.03,1
105/07/01,0,0,---,---,---,---,---,0
105/07/04,200000,8000,0.04,0.04,0.04,0.04,-0.03,2
