105/06/01,1000,11200,11.20,11.20,11.20,11.20,X,1
105/06/02,31000,362200,11.70,11.70,11.20,11.20,,2
105/06/03,2000,22600,11.50,11.50,11.10,11.10,-0.10,2
105/06/04,0,0,--,--,--,--,,0
105/06/06,2000,22000,11.10,11.10,10.90,10.90,X,2
105/06/07,0,0,--,--,--,--,,0
105/06/08,0,0,--,--,--,--,,0
105/06/13,1000,10800,10.80,10.80,10.80,10.80,X,1
105/06/14,1000,10200,10.20,10.20,10.20,10.20,-0.60,1
105/06/15,0,0,--,--,--,--,,0
105/06/16,30000,303000,10.10,10.10,10.10,10.10,X,2
105/06/17,0,0,--,--,--,--,,0
105/06/20,0,0,--,--,--,--,,0
105/06/21,8000,84600,10.50,10.80,10.50,10.80,X,2
105/06/22,2000,21200,10.60,10.60,10.60,10.60,-0.20,1
105/06/23,0,0,--,--,--,--,,0
105/06/24,0,0,--,--,--,--,,0
105/06/27,0,0,--,--,--,--,,0
105/06/28,0,0,--,--,--,--,,0
105/06/29,0,0,--,--,--,--,,0
105/06/30,0,0,--,--,--,--,,0
105/07/01,1000,11300,11.30,11.30,11.30,11.30,X,1
105/07/04,0,0,--,--,--,--,,0
105/07/05,0,0,--,--,--,--,,0
105/07/06,0,0,--,--,--,--,,0
105/07/07,0,0,--,--,--,--,,0
105/07/11,0,0,--,--,--,--,,0
105/07/12,0,0,--,--,--,--,,0
105/07/13,30000,363000,12.10,12.10,12.10,12.10,X,1
105/07/14,10000,133000,13.30,13.30,13.30,13.30,1.20,1
105/07/15,12000,157200,13.10,13.10,13.10,13.10,-0.20,2
105/07/18,2000,26600,13.10,13.50,13.10,13.50,0.40,2
105/07/19,4000,53200,13.30,13.30,13.30,13.30,-0.20,2
105/07/20,6000,81000,13.50,13.50,13.50,13.50,0.20,1
105/07/21,30000,426000,14.20,14.20,14.20,14.20,0.70,1
105/07/22,30000,414000,13.80,13.80,13.80,13.80,-0.40,1
105/07/25,30000,384000,12.80,12.80,12.80,12.80,-1.00,1
105/07/26,0,0,--,--,--,--,,0
105/07/27,0,0,--,--,--,--,,0
105/07/28,0,0,--,--,--,--,,0
105/07/29,0,0,--,--,--,--,,0
