105/06/01,521000,460190,0.89,0.89,0.87,0.88,-0.04,10
105/06/02,460000,395000,0.84,1.02,0.81,1.02,0.14,15
105/06/03,155000,150970,0.98,0.99,0.96,0.96,-0.06,6
105/06/04,0,0,--,--,--,--,,0
105/06/06,190000,137300,0.72,0.77,0.72,0.77,X,10
105/06/07,568000,411000,0.72,0.73,0.72,0.72,-0.05,6
105/06/08,518000,361940,0.63,0.73,0.63,0.69,-0.03,8
105/06/13,591000,459660,0.76,0.80,0.76,0.77,0.08,8
105/06/14,590000,467470,0.80,0.82,0.76,0.78,0.01,13
105/06/15,250000,186460,0.75,0.75,0.68,0.68,-0.10,5
105/06/16,312000,222630,0.71,0.72,0.71,0.71,0.03,4
105/06/17,461000,318210,0.66,0.70,0.66,0.70,-0.01,8
105/06/20,118000,81420,0.69,0.69,0.69,0.69,-0.01,2
105/06/21,186000,123230,0.67,0.67,0.65,0.66,-0.03,5
105/06/22,188000,117300,0.62,0.64,0.62,0.64,-0.02,9
105/06/23,102000,68340,0.67,0.67,0.67,0.67,0.03,5
105/06/24,26000,17420,0.67,0.67,0.67,0.67,,1
105/06/27,26000,17940,0.69,0.69,0.69,0.69,0.02,1
105/06/28,50000,31700,0.64,0.64,0.63,0.63,-0.06,2
105/06/29,41000,21680,0.59,0.59,0.47,0.48,-0.15,3
105/06/30,78000,33540,0.43,0.43,0.43,0.43,-0.05,4
105/07/01,76000,29640,0.39,0.39,0.39,0.39,-0.04,1
105/07/04,0,0,--,--,--,--,,0
105/07/05,120000,39800,0.33,0.34,0.33,0.34,X,2
105/07/06,332000,136440,0.39,0.42,0.39,0.42,0.08,4
105/07/07,131000,52400,0.40,0.40,0.40,0.40,-0.02,2
105/07/11,0,0,--,--,--,--,,0
105/07/12,0,0,--,--,--,--,,0
105/07/13,0,0,--,--,--,--,,0
105/07/14,0,0,--,--,--,--,,0
105/07/15,0,0,--,--,--,--,,0
105/07/18,0,0,--,--,--,--,,0
