105/06/01,0,0,---,---,---,---,---,0
105/06/02,0,0,---,---,---,---,---,0
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,34000,9140,0.26,0.27,0.26,0.27,+0.02,2
105/06/21,30000,7800,0.26,0.26,0.26,0.26,-0.01,1
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,4000,840,0.21,0.21,0.21,0.21,0.00,1
105/06/30,0,0,---,---,---,---,---,0
105/07/01,200000,40000,0.20,0.20,0.20,0.20,-0.01,2
105/07/04,0,0,---,---,---,---,---,0
105/07/05,99000,16830,0.17,0.17,0.17,0.17,0.00,1
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,100000,17000,0.17,0.17,0.17,0.17,+0.03,1
105/07/13,100000,14000,0.14,0.14,0.14,0.14,-0.03,1
105/07/14,0,0,---,---,---,---,---,0
