105/06/01,413000,238540,0.57,0.58,0.57,0.58,+0.05,9
105/06/02,349000,198560,0.59,0.60,0.53,0.53,-0.05,12
105/06/03,134000,71020,0.53,0.53,0.53,0.53,0.00,3
105/06/04,70000,37500,0.54,0.54,0.53,0.53,0.00,2
105/06/06,31000,16400,0.53,0.53,0.50,0.50,-0.03,2
105/06/07,97000,45670,0.48,0.48,0.46,0.47,-0.03,3
105/06/08,354000,167700,0.45,0.49,0.45,0.48,+0.01,8
105/06/13,409000,169060,0.42,0.43,0.39,0.39,-0.09,8
105/06/14,2000,790,0.40,0.40,0.39,0.39,0.00,2
105/06/15,344000,137160,0.37,0.41,0.37,0.39,0.00,7
105/06/16,556000,210730,0.38,0.38,0.36,0.36,-0.03,14
105/06/17,189000,69830,0.37,0.37,0.36,0.36,0.00,7
105/06/20,60000,21500,0.36,0.36,0.35,0.35,-0.01,3
105/06/21,120000,43400,0.36,0.37,0.36,0.37,+0.02,2
105/06/22,221000,80980,0.36,0.38,0.36,0.38,+0.01,5
105/06/23,240000,91000,0.39,0.39,0.36,0.36,-0.02,7
105/06/24,145000,49000,0.36,0.36,0.29,0.29,-0.07,4
105/06/27,90000,27300,0.28,0.32,0.28,0.32,+0.03,5
105/06/28,0,0,---,---,---,---,---,0
105/06/29,124000,47000,0.38,0.40,0.37,0.37,+0.04,6
105/06/30,40000,14800,0.37,0.37,0.37,0.37,0.00,2
105/07/01,20000,7600,0.38,0.38,0.38,0.38,+0.01,1
105/07/04,152000,63640,0.40,0.42,0.40,0.42,+0.04,4
105/07/05,200000,81000,0.40,0.41,0.40,0.41,-0.01,2
105/07/06,100000,36000,0.36,0.36,0.36,0.36,-0.05,1
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,4000,1240,0.31,0.31,0.31,0.31,-0.01,1
105/07/13,0,0,---,---,---,---,---,0
105/07/14,90000,34200,0.37,0.39,0.37,0.39,+0.08,4
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,50000,12500,0.25,0.25,0.25,0.25,-0.02,1
105/07/22,10000,2500,0.25,0.25,0.25,0.25,0.00,1
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,340000,84000,0.22,0.27,0.22,0.27,+0.04,6
105/07/29,30000,5400,0.18,0.18,0.18,0.18,-0.05,1
105/08/01,35000,6300,0.18,0.18,0.18,0.18,0.00,1
