105/06/01,429000,444550,1.42,1.42,1.01,1.02,+0.28,21
105/06/02,1066000,951530,0.94,0.95,0.77,0.82,-0.20,24
105/06/03,477000,380950,0.80,0.82,0.76,0.77,-0.05,16
105/06/04,20000,15200,0.77,0.77,0.75,0.75,-0.02,2
105/06/06,906000,746050,0.75,0.91,0.75,0.91,+0.16,14
105/06/07,880000,762940,0.90,0.90,0.85,0.86,-0.05,16
105/06/08,229000,201760,0.88,0.89,0.88,0.89,+0.03,7
105/06/13,230000,180800,0.79,0.79,0.78,0.78,-0.11,4
105/06/14,230000,188200,0.82,0.82,0.81,0.82,+0.04,6
105/06/15,30000,23100,0.77,0.77,0.77,0.77,-0.05,1
105/06/16,717000,589310,0.83,0.83,0.74,0.74,-0.03,5
105/06/17,897000,660750,0.73,0.75,0.73,0.73,-0.01,4
105/06/20,56000,37000,0.66,0.75,0.65,0.75,+0.02,3
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,1038000,564480,0.55,0.63,0.50,0.63,-0.08,7
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,30000,14500,0.48,0.49,0.48,0.49,+0.01,3
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,26000,9360,0.36,0.36,0.36,0.36,-0.08,1
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,2000,1080,0.54,0.54,0.54,0.54,+0.12,1
105/07/25,60000,40800,0.68,0.68,0.68,0.68,+0.14,6
105/07/26,70000,28700,0.41,0.41,0.41,0.41,-0.27,2
105/07/27,0,0,---,---,---,---,---,0
105/07/29,0,0,---,---,---,---,---,0
105/08/01,30000,12000,0.40,0.40,0.40,0.40,-0.01,3
105/08/02,0,0,---,---,---,---,---,0
105/08/03,0,0,---,---,---,---,---,0
105/08/04,0,0,---,---,---,---,---,0
105/08/05,0,0,---,---,---,---,---,0
105/08/09,0,0,---,---,---,---,---,0
105/08/10,0,0,---,---,---,---,---,0
105/08/11,0,0,---,---,---,---,---,0
105/08/12,100000,31000,0.31,0.31,0.31,0.31,+0.02,1
