105/06/01,194000,111420,0.61,0.61,0.57,0.57,+0.09,12
105/06/02,187000,93470,0.51,0.52,0.49,0.51,-0.06,9
105/06/03,175000,86160,0.50,0.50,0.48,0.49,-0.02,6
105/06/04,0,0,---,---,---,---,---,0
105/06/06,99000,49720,0.48,0.52,0.48,0.52,+0.03,4
105/06/07,55000,29100,0.53,0.53,0.52,0.52,0.00,2
105/06/08,10000,5300,0.53,0.53,0.53,0.53,+0.01,1
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,100000,51000,0.51,0.51,0.51,0.51,-0.01,1
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
